timestamp,charge_point_id,grid_load_kw,max_grid_capacity_kw,load_percentage,simultaneous_charging,voltage_v,frequency_hz,power_factor,demand_response_signal,dr_compliance_rate,ramp_rate_kw_min,reactive_power_kvar,thd_percentage,peak_hour,day_type,attack_type,label
2026-01-01 14:22:00,CP_IST_0098,705.81,750,94.11,22,387.48,49.881,0.918,1,0.131,62.9,151.64,6.0,1,0,coordinated_attack,1
2026-01-01 00:48:00,CP_BUR_0069,317.1,750,42.28,2,396.53,50.054,0.993,0,0,11.94,6.59,1.14,0,0,normal,0
2026-01-01 11:32:00,CP_IST_0090,343.7,750,45.83,4,409.36,50.054,0.988,0,0,7.64,-1.14,3.41,0,0,normal,0
2026-01-01 16:38:00,CP_IST_0096,712.34,1500,47.49,20,383.75,49.442,0.86,1,0.369,132.57,27.91,12.19,0,0,grid_instability,1
2026-01-01 16:05:00,CP_ANT_0043,227.46,500,45.49,2,413.81,49.609,0.853,2,0.456,179.24,164.56,13.98,0,0,grid_instability,1
2026-01-01 08:58:00,CP_IST_0070,314.03,500,62.81,5,406.51,50.059,0.96,1,0.924,3.92,-15.64,4.01,1,0,normal,0
2026-01-01 06:02:00,CP_IZM_0074,338.03,500,67.61,4,404.21,50.053,0.977,0,0,12.72,-12.88,2.1,0,0,normal,0
2026-01-01 13:25:00,CP_IZM_0044,690.07,1000,69.01,10,418.51,49.808,0.602,0,0.398,38.94,363.7,8.82,0,0,power_imbalance,1
2026-01-01 00:17:00,CP_IST_0052,207.59,500,41.52,5,407.54,50.094,0.996,0,0,2.49,-1.44,1.75,0,0,normal,0
2026-01-01 03:47:00,CP_BUR_0073,412.41,750,54.99,5,396.07,50.078,0.951,0,0,14.01,-36.8,4.01,0,0,normal,0
2026-01-01 02:25:00,CP_IST_0017,381.57,750,50.88,3,396.1,50.001,0.988,0,0,12.38,12.32,3.14,0,0,normal,0
2026-01-01 03:19:00,CP_ANT_0069,267.36,500,53.47,5,402.19,49.98,0.975,1,0.932,11.86,-14.05,4.13,0,0,normal,0
2026-01-01 08:43:00,CP_ANK_0002,422.34,750,56.31,3,407.4,50.037,0.965,0,0,1.44,8.0,3.88,1,0,normal,0
2026-01-01 06:47:00,CP_BUR_0058,310.94,500,62.19,2,409.23,50.085,0.993,0,0,0.21,19.38,1.39,0,0,normal,0
2026-01-01 15:10:00,CP_ANK_0092,891.71,1000,89.17,14,386.59,49.815,0.901,1,-0.179,59.48,105.43,4.58,0,0,dr_manipulation,1
2026-01-01 15:38:00,CP_IST_0082,374.12,500,74.82,14,388.69,49.88,0.897,1,-0.473,46.3,91.98,4.64,0,0,dr_manipulation,1
2026-01-01 11:14:00,CP_ANT_0005,437.25,1000,43.72,4,397.53,50.034,0.951,0,0,2.3,-14.19,1.76,0,0,normal,0
2026-01-01 09:26:00,CP_ANK_0058,523.92,750,69.86,3,405.9,49.938,0.959,0,0,0.43,47.61,1.82,0,0,normal,0
2026-01-01 07:26:00,CP_ANT_0086,776.36,1500,51.76,5,408.37,50.026,0.985,1,0.942,4.69,31.74,3.5,1,0,normal,0
2026-01-01 07:43:00,CP_ANK_0011,418.43,1000,41.84,4,403.67,50.015,0.983,0,0,12.13,12.43,2.0,1,0,normal,0
2026-01-01 05:14:00,CP_IST_0055,613.11,1000,61.31,3,403.43,50.017,0.997,1,0.951,13.41,3.39,4.07,0,0,normal,0
2026-01-01 05:55:00,CP_ANK_0076,451.66,750,60.22,3,398.59,49.9,0.958,0,0,11.7,-14.69,2.38,0,0,normal,0
2026-01-01 09:42:00,CP_ANT_0011,282.65,500,56.53,1,402.7,50.002,0.971,1,0.949,8.53,-24.66,1.89,0,0,normal,0
2026-01-01 05:02:00,CP_ANT_0067,239.24,500,47.85,3,395.19,50.074,0.976,0,0,14.67,16.98,2.18,0,0,normal,0
2026-01-01 09:23:00,CP_IST_0022,304.67,750,40.62,1,408.85,50.029,0.981,0,0,14.61,-30.17,3.45,0,0,normal,0
2026-01-01 13:23:00,CP_ANK_0034,291.24,500,58.25,5,407.65,50.083,0.716,0,0.233,47.82,180.67,8.99,0,0,power_imbalance,1
2026-01-01 01:53:00,CP_ANK_0018,296.9,500,59.38,4,402.63,49.904,0.965,0,0,5.13,26.62,1.67,0,0,normal,0
2026-01-01 14:21:00,CP_BUR_0040,1992.29,2000,99.61,19,396.17,49.647,0.849,1,0.107,81.73,168.02,8.06,1,0,coordinated_attack,1
2026-01-01 03:52:00,CP_ANT_0092,383.67,750,51.16,3,405.99,49.924,0.995,0,0,12.11,-22.8,1.22,0,0,normal,0
2026-01-01 01:36:00,CP_ANT_0080,490.64,750,65.42,3,407.68,49.974,0.988,0,0,12.11,34.52,4.41,0,0,normal,0
2026-01-01 02:09:00,CP_IST_0057,723.55,1500,48.24,1,396.13,50.028,0.968,0,0,14.29,-35.72,3.13,0,0,normal,0
2026-01-01 09:16:00,CP_IST_0095,663.83,1000,66.38,2,400.44,50.043,0.991,0,0,9.68,40.52,1.12,0,0,normal,0
2026-01-01 11:43:00,CP_IZM_0011,597.58,500,119.52,18,360.5,49.608,0.805,1,0.203,54.01,196.91,10.44,0,0,grid_overload,1
2026-01-01 07:16:00,CP_IZM_0069,324.81,500,64.96,2,399.96,49.968,0.984,1,0.97,9.68,-1.85,3.2,1,0,normal,0
2026-01-01 15:09:00,CP_IZM_0012,671.17,750,89.49,7,408.7,49.984,0.913,1,-0.137,25.7,95.0,6.21,0,0,dr_manipulation,1
2026-01-01 01:04:00,CP_IST_0071,756.58,1500,50.44,3,399.82,49.921,0.958,1,0.954,4.32,44.52,3.85,0,0,normal,0
2026-01-01 10:05:00,CP_ANT_0081,204.18,500,40.84,5,403.89,49.948,0.989,1,0.998,1.66,-44.01,2.31,0,0,normal,0
2026-01-01 12:01:00,CP_IST_0021,890.99,750,118.8,11,365.42,49.68,0.822,1,0.24,47.38,125.76,7.24,0,0,grid_overload,1
2026-01-01 05:50:00,CP_IZM_0062,854.1,1500,56.94,5,399.13,50.036,0.988,1,0.933,8.36,-32.13,2.96,0,0,normal,0
2026-01-01 14:52:00,CP_BUR_0097,474.27,500,94.85,6,386.84,50.076,0.975,1,0.046,47.08,96.66,4.74,0,0,dr_manipulation,1
2026-01-01 12:52:00,CP_IZM_0002,392.34,750,52.31,9,378.98,49.809,0.749,1,0.341,41.68,260.99,12.51,0,0,power_imbalance,1
2026-01-01 09:22:00,CP_ANT_0049,993.08,1500,66.21,2,398.91,50.037,0.991,0,0,2.98,-8.55,1.64,0,0,normal,0
2026-01-01 08:19:00,CP_BUR_0038,683.23,1500,45.55,3,404.4,50.041,0.95,0,0,5.77,19.08,2.86,1,0,normal,0
2026-01-01 05:49:00,CP_ANT_0034,277.96,500,55.59,4,404.82,50.038,0.966,0,0,1.6,-7.39,3.05,0,0,normal,0
2026-01-01 12:55:00,CP_IZM_0025,560.06,750,74.68,4,418.99,49.981,0.663,1,0.448,24.94,350.83,12.53,0,0,power_imbalance,1
2026-01-01 03:10:00,CP_IST_0010,380.06,750,50.67,4,401.48,50.036,0.983,0,0,11.58,-20.46,1.86,0,0,normal,0
2026-01-01 09:59:00,CP_ANK_0032,487.83,750,65.04,4,400.12,50.001,0.954,0,0,10.73,-8.5,3.2,0,0,normal,0
2026-01-01 05:45:00,CP_BUR_0065,450.32,1000,45.03,3,408.84,50.019,0.953,1,0.908,1.63,-29.77,4.01,0,0,normal,0
2026-01-01 08:46:00,CP_BUR_0011,451.66,1000,45.17,3,395.43,50.063,0.961,0,0,10.32,-19.26,1.73,1,0,normal,0
2026-01-01 04:46:00,CP_IZM_0026,270.83,500,54.17,2,402.51,50.073,0.969,0,0,6.2,37.08,1.53,0,0,normal,0
2026-01-01 02:00:00,CP_ANT_0020,330.96,750,44.13,3,408.76,49.994,0.992,1,0.917,0.08,-42.08,1.9,0,0,normal,0
2026-01-01 11:17:00,CP_BUR_0070,319.54,500,63.91,2,405.86,49.909,0.976,0,0,4.84,12.68,3.19,0,0,normal,0
2026-01-01 09:18:00,CP_IZM_0005,490.27,1000,49.03,2,399.46,50.072,0.958,1,0.945,13.19,26.67,2.42,0,0,normal,0
2026-01-01 04:29:00,CP_ANT_0036,487.67,750,65.02,3,399.8,50.045,0.99,0,0,5.82,-10.26,2.14,0,0,normal,0
2026-01-01 14:49:00,CP_ANK_0026,638.54,750,85.14,10,393.54,49.835,0.921,1,-0.197,30.19,74.48,6.53,0,0,dr_manipulation,1
2026-01-01 16:15:00,CP_ANK_0021,932.15,1500,62.14,16,439.07,50.415,0.943,2,0.421,176.44,277.04,16.59,0,0,grid_instability,1
2026-01-01 14:59:00,CP_IST_0029,1383.33,1500,92.22,13,391.58,50.059,0.979,1,-0.061,29.08,61.83,3.32,0,0,dr_manipulation,1
2026-01-01 06:55:00,CP_ANT_0009,606.56,1000,60.66,5,408.64,49.986,0.995,0,0,9.84,6.48,1.55,0,0,normal,0
2026-01-01 16:35:00,CP_IZM_0053,385.77,750,51.44,13,424.63,49.741,0.777,2,0.297,130.05,243.0,11.44,0,0,grid_instability,1
2026-01-01 03:12:00,CP_BUR_0042,228.11,500,45.62,4,403.35,50.002,0.955,0,0,5.31,-40.69,3.09,0,0,normal,0
2026-01-01 05:52:00,CP_BUR_0077,953.74,1500,63.58,5,404.21,50.037,0.953,1,0.995,0.08,-40.89,1.51,0,0,normal,0
2026-01-01 08:15:00,CP_BUR_0042,319.46,750,42.59,5,402.34,50.099,0.98,1,0.892,10.95,23.62,1.86,1,0,normal,0
2026-01-01 08:12:00,CP_BUR_0079,322.06,750,42.94,4,408.05,49.975,0.961,1,0.938,0.82,-6.41,1.76,1,0,normal,0
2026-01-01 09:45:00,CP_IZM_0063,840.47,1500,56.03,1,400.92,49.903,0.983,1,0.954,13.03,46.58,3.11,0,0,normal,0
2026-01-01 00:11:00,CP_IST_0011,289.84,500,57.97,4,395.29,50.086,0.994,0,0,3.59,-25.91,2.99,0,0,normal,0
2026-01-01 12:40:00,CP_IST_0077,922.8,1500,61.52,4,419.59,50.158,0.729,0,0.24,43.1,216.91,14.57,0,0,power_imbalance,1
2026-01-01 06:46:00,CP_IST_0097,522.22,750,69.63,5,407.32,50.061,0.981,1,0.857,12.27,-30.03,2.31,0,0,normal,0
2026-01-01 02:45:00,CP_IST_0058,428.86,750,57.18,2,397.47,50.071,0.972,0,0,10.75,-1.12,4.15,0,0,normal,0
2026-01-01 04:03:00,CP_ANT_0051,223.64,500,44.73,3,407.4,50.039,0.952,0,0,2.22,21.12,4.39,0,0,normal,0
2026-01-01 00:34:00,CP_BUR_0060,438.49,750,58.47,3,401.09,50.067,0.965,0,0,6.45,8.0,3.29,0,0,normal,0
2026-01-01 10:54:00,CP_ANK_0074,887.15,1500,59.14,5,404.75,49.941,0.995,1,0.979,5.94,-19.4,4.11,0,0,normal,0
2026-01-01 00:14:00,CP_ANK_0070,301.62,750,40.22,1,398.43,50.081,0.993,0,0,7.71,-22.15,2.7,0,0,normal,0
2026-01-01 14:53:00,CP_IZM_0049,662.52,750,88.34,15,407.91,50.081,0.888,1,0.037,45.77,63.29,5.6,0,0,dr_manipulation,1
2026-01-01 03:22:00,CP_IZM_0040,377.62,750,50.35,1,402.24,49.959,0.996,0,0,1.74,44.07,1.5,0,0,normal,0
2026-01-01 15:49:00,CP_IZM_0039,489.61,500,97.92,11,421.36,49.498,0.787,1,0.183,80.1,-33.63,16.71,0,0,grid_instability,1
2026-01-01 06:34:00,CP_ANK_0093,323.55,500,64.71,3,402.94,50.047,0.992,0,0,14.17,46.06,1.34,0,0,normal,0
2026-01-01 11:39:00,CP_ANT_0001,256.66,500,51.33,3,395.96,49.906,0.962,1,0.951,1.51,-43.89,3.63,0,0,normal,0
2026-01-01 09:53:00,CP_BUR_0054,959.89,1500,63.99,2,404.33,49.956,0.987,1,0.869,2.99,10.57,1.35,0,0,normal,0
2026-01-01 02:28:00,CP_IST_0093,918.93,1500,61.26,3,402.12,49.903,0.967,0,0,14.7,8.37,3.79,0,0,normal,0
2026-01-01 06:23:00,CP_IZM_0088,386.58,750,51.54,4,398.71,50.099,0.96,0,0,7.82,48.21,2.65,0,0,normal,0
2026-01-01 07:12:00,CP_ANT_0074,216.4,500,43.28,5,409.81,49.997,0.984,0,0,6.41,34.78,1.91,1,0,normal,0
2026-01-01 13:54:00,CP_ANT_0058,1751.59,2000,87.58,20,375.82,49.886,0.884,1,0.193,138.94,195.4,9.5,1,0,coordinated_attack,1
2026-01-01 02:14:00,CP_ANK_0071,552.63,1000,55.26,1,409.78,50.058,0.962,1,0.854,8.31,-13.11,3.81,0,0,normal,0
2026-01-01 04:33:00,CP_ANK_0012,652.85,1000,65.29,1,409.59,49.946,0.965,1,0.966,4.81,22.88,3.12,0,0,normal,0
2026-01-01 09:51:00,CP_ANK_0093,240.18,500,48.04,4,408.34,49.923,0.981,0,0,6.72,-6.38,1.56,0,0,normal,0
2026-01-01 08:49:00,CP_ANK_0028,505.66,1000,50.57,5,406.71,50.023,0.975,0,0,1.49,7.81,1.05,1,0,normal,0
2026-01-01 08:52:00,CP_IZM_0053,212.34,500,42.47,4,396.74,49.957,0.98,0,0,10.31,34.11,1.79,1,0,normal,0
2026-01-01 13:21:00,CP_IST_0049,588.46,750,78.46,6,375.6,49.715,0.602,0,0.208,41.23,380.15,8.55,0,0,power_imbalance,1
2026-01-01 07:53:00,CP_ANK_0034,630.81,1000,63.08,3,398.86,50.056,0.964,0,0,5.74,-16.73,1.21,1,0,normal,0
2026-01-01 05:36:00,CP_IST_0065,382.31,750,50.97,2,408.37,50.018,0.993,0,0,6.97,1.04,2.39,0,0,normal,0
2026-01-01 05:08:00,CP_IST_0053,251.2,500,50.24,3,403.22,49.975,0.955,0,0,7.39,32.18,3.6,0,0,normal,0
2026-01-01 03:09:00,CP_BUR_0058,416.11,1000,41.61,4,398.48,49.915,0.98,1,0.995,4.9,13.41,3.74,0,0,normal,0
2026-01-01 04:16:00,CP_ANT_0051,449.74,750,59.97,2,400.68,50.047,0.965,0,0,10.93,44.88,4.32,0,0,normal,0
2026-01-01 03:51:00,CP_IZM_0093,246.39,500,49.28,2,396.79,50.042,0.985,0,0,7.45,-15.33,2.81,0,0,normal,0
2026-01-01 04:15:00,CP_IZM_0079,250.48,500,50.1,3,397.05,49.932,0.997,1,0.947,2.61,46.87,3.43,0,0,normal,0
2026-01-01 01:47:00,CP_ANT_0012,884.12,1500,58.94,3,403.87,49.97,0.954,1,0.918,0.85,33.17,1.27,0,0,normal,0
2026-01-01 10:29:00,CP_ANK_0002,691.61,1000,69.16,4,407.41,49.972,0.959,0,0,1.87,-12.95,1.68,0,0,normal,0
2026-01-01 15:31:00,CP_IZM_0004,877.84,1000,87.78,12,399.01,49.947,0.959,1,-0.089,44.53,69.19,4.39,0,0,dr_manipulation,1
2026-01-01 11:50:00,CP_IST_0019,665.48,750,88.73,8,376.15,49.638,0.817,1,0.251,69.99,191.16,9.61,0,0,grid_overload,1
2026-01-01 01:37:00,CP_BUR_0085,291.35,500,58.27,3,395.43,49.955,0.988,0,0,5.27,-31.86,1.5,0,0,normal,0
2026-01-01 01:24:00,CP_ANT_0063,499.63,750,66.62,2,400.83,49.974,0.997,1,0.938,10.9,38.54,3.29,0,0,normal,0
2026-01-01 14:32:00,CP_IST_0011,819.2,750,109.23,43,389.5,49.736,0.831,1,0.1,63.04,127.25,6.92,1,0,coordinated_attack,1
2026-01-01 02:26:00,CP_ANT_0061,767.94,1500,51.2,3,403.37,49.973,0.957,1,0.925,0.68,-36.3,2.17,0,0,normal,0
2026-01-01 02:12:00,CP_BUR_0092,632.49,1000,63.25,4,398.22,50.022,0.985,1,0.88,2.04,-42.59,1.6,0,0,normal,0
2026-01-01 08:47:00,CP_IST_0039,211.66,500,42.33,4,406.36,49.909,0.955,0,0,7.04,40.85,1.15,1,0,normal,0
2026-01-01 03:44:00,CP_BUR_0076,399.02,750,53.2,2,404.42,49.93,0.971,1,0.979,1.3,-39.95,3.63,0,0,normal,0
2026-01-01 02:08:00,CP_ANT_0046,496.36,1000,49.64,1,399.92,49.959,0.972,1,0.875,6.66,-5.29,3.54,0,0,normal,0
2026-01-01 03:20:00,CP_IZM_0097,216.41,500,43.28,2,404.86,49.971,0.982,0,0,8.45,14.5,3.26,0,0,normal,0
2026-01-01 09:44:00,CP_IST_0087,880.71,1500,58.71,3,400.12,50.084,0.991,0,0,2.78,24.7,3.11,0,0,normal,0
2026-01-01 08:24:00,CP_ANK_0064,228.25,500,45.65,4,396.31,49.978,0.959,0,0,1.64,-22.41,3.44,1,0,normal,0
2026-01-01 12:56:00,CP_ANK_0040,265.66,500,53.13,8,406.19,50.208,0.606,1,0.249,23.19,202.98,8.08,0,0,power_imbalance,1
2026-01-01 01:38:00,CP_ANT_0073,221.28,500,44.26,1,396.38,50.006,0.969,1,0.901,5.55,22.16,3.72,0,0,normal,0
2026-01-01 10:28:00,CP_IST_0057,850.11,1500,56.67,4,406.44,50.008,0.989,0,0,8.08,39.26,3.86,0,0,normal,0
2026-01-01 06:14:00,CP_ANK_0030,203.95,500,40.79,4,402.86,50.099,0.955,0,0,1.26,43.16,2.36,0,0,normal,0
2026-01-01 11:35:00,CP_IST_0012,497.1,750,66.28,2,407.45,49.951,0.965,1,0.938,11.01,25.25,4.24,0,0,normal,0
2026-01-01 15:14:00,CP_BUR_0036,542.92,750,72.39,15,404.82,49.858,0.941,1,-0.313,36.33,76.11,3.09,0,0,dr_manipulation,1
2026-01-01 12:20:00,CP_IST_0035,458.17,500,91.63,9,364.01,49.626,0.84,0,0.048,51.94,195.86,9.99,0,0,grid_overload,1
2026-01-01 04:23:00,CP_ANT_0085,598.18,1000,59.82,3,398.56,49.91,0.979,1,0.873,5.41,-7.24,2.03,0,0,normal,0
2026-01-01 08:00:00,CP_IST_0093,774.95,1500,51.66,5,404.65,50.0,0.998,1,0.995,0.25,-16.07,2.18,1,0,normal,0
2026-01-01 14:19:00,CP_BUR_0055,1633.1,2000,81.65,28,387.11,49.742,0.855,1,0.124,110.28,103.44,5.34,1,0,coordinated_attack,1
2026-01-01 05:18:00,CP_ANK_0024,505.08,750,67.34,3,406.33,50.009,0.98,0,0,4.41,-32.26,3.39,0,0,normal,0
2026-01-01 00:00:00,CP_ANT_0030,203.75,500,40.75,3,398.67,49.928,0.955,0,0,8.86,-46.82,1.33,0,0,normal,0
2026-01-01 10:52:00,CP_ANT_0022,661.86,1000,66.19,5,409.53,50.077,0.96,0,0,11.77,29.1,3.15,0,0,normal,0
2026-01-01 10:17:00,CP_ANT_0011,298.74,500,59.75,5,397.7,49.904,0.989,0,0,12.45,33.89,3.03,0,0,normal,0
2026-01-01 02:17:00,CP_IZM_0017,372.6,750,49.68,2,400.19,50.088,0.995,0,0,3.76,13.51,2.93,0,0,normal,0
2026-01-01 13:38:00,CP_ANT_0018,288.95,500,57.79,3,376.65,50.268,0.615,1,0.406,43.75,244.89,12.89,0,0,power_imbalance,1
2026-01-01 09:09:00,CP_ANK_0009,278.34,500,55.67,3,401.94,49.948,0.987,0,0,12.66,-8.97,4.01,0,0,normal,0
2026-01-01 13:02:00,CP_IZM_0061,318.22,500,63.64,5,426.04,49.797,0.656,1,0.306,22.13,327.66,11.23,0,0,power_imbalance,1
2026-01-01 07:55:00,CP_BUR_0005,430.99,1000,43.1,1,396.06,50.046,0.989,0,0,13.45,-35.11,3.24,1,0,normal,0
2026-01-01 08:07:00,CP_IZM_0012,332.19,750,44.29,3,402.85,49.982,0.997,0,0,8.94,21.72,3.14,1,0,normal,0
2026-01-01 15:20:00,CP_IST_0097,815.34,1000,81.53,13,397.86,50.058,0.979,1,-0.451,28.68,92.93,4.5,0,0,dr_manipulation,1
2026-01-01 01:07:00,CP_IZM_0064,459.7,750,61.29,3,403.26,50.01,0.955,0,0,6.92,-38.25,3.91,0,0,normal,0
2026-01-01 12:04:00,CP_IZM_0071,457.91,500,91.58,17,385.68,49.565,0.816,0,0.178,56.64,245.82,8.53,0,0,grid_overload,1
2026-01-01 15:23:00,CP_ANK_0096,579.41,750,77.25,9,405.07,50.086,0.917,1,-0.137,41.52,48.96,4.32,0,0,dr_manipulation,1
2026-01-01 14:27:00,CP_ANT_0069,1309.69,1500,87.31,36,383.1,49.617,0.843,1,0.118,80.44,207.07,9.44,1,0,coordinated_attack,1
2026-01-01 05:57:00,CP_ANT_0033,858.71,1500,57.25,3,397.63,50.001,0.978,0,0,5.1,-38.3,2.8,0,0,normal,0
2026-01-01 00:15:00,CP_IST_0084,709.35,1500,47.29,4,407.11,49.938,0.955,1,0.903,6.17,36.38,1.19,0,0,normal,0
2026-01-01 12:46:00,CP_IST_0062,743.22,1000,74.32,4,417.33,50.217,0.796,0,0.296,31.72,330.34,13.5,0,0,power_imbalance,1
2026-01-01 12:05:00,CP_ANK_0035,983.62,1000,98.36,13,372.0,49.525,0.831,1,0.282,48.59,140.75,9.78,0,0,grid_overload,1
2026-01-01 02:53:00,CP_BUR_0045,735.23,1500,49.02,1,403.35,50.018,0.987,0,0,9.39,-7.28,2.73,0,0,normal,0
2026-01-01 08:57:00,CP_ANT_0080,306.69,750,40.89,1,407.45,50.0,0.951,0,0,5.74,17.92,1.53,1,0,normal,0
2026-01-01 10:12:00,CP_IST_0063,545.78,1000,54.58,2,397.13,50.018,0.952,0,0,13.34,-28.44,3.87,0,0,normal,0
2026-01-01 06:26:00,CP_IZM_0008,383.56,750,51.14,1,398.73,50.0,0.984,0,0,13.96,49.7,3.19,0,0,normal,0
2026-01-01 09:12:00,CP_IZM_0053,444.97,750,59.33,1,409.46,49.997,0.951,0,0,4.71,-20.2,1.22,0,0,normal,0
2026-01-01 00:47:00,CP_BUR_0049,436.33,750,58.18,1,406.67,49.933,0.966,0,0,13.93,7.58,4.18,0,0,normal,0
2026-01-01 06:57:00,CP_IST_0030,475.3,750,63.37,1,396.97,49.905,0.999,0,0,9.08,11.24,3.09,0,0,normal,0
2026-01-01 02:27:00,CP_ANT_0066,667.02,1500,44.47,5,397.1,50.086,0.966,1,0.999,11.09,-20.08,2.18,0,0,normal,0
2026-01-01 00:35:00,CP_IZM_0080,904.03,1500,60.27,5,402.1,50.08,0.99,0,0,9.88,-21.62,3.32,0,0,normal,0
2026-01-01 12:15:00,CP_IZM_0016,772.34,750,102.98,9,372.68,49.614,0.845,0,0.101,80.74,266.35,11.1,0,0,grid_overload,1
2026-01-01 11:44:00,CP_ANT_0074,1768.02,1500,117.87,23,389.61,49.757,0.909,1,0.088,51.7,128.63,9.12,0,0,grid_overload,1
2026-01-01 05:39:00,CP_BUR_0023,347.09,500,69.42,3,396.55,50.094,0.982,0,0,12.52,-23.67,2.91,0,0,normal,0
2026-01-01 13:35:00,CP_IZM_0093,539.32,1000,53.93,9,372.22,50.02,0.706,1,0.393,22.08,173.78,13.62,0,0,power_imbalance,1
2026-01-01 00:29:00,CP_ANK_0030,447.76,1000,44.78,1,400.74,49.908,0.974,0,0,12.25,-3.97,2.07,0,0,normal,0
2026-01-01 16:13:00,CP_BUR_0084,1442.76,1500,96.18,12,404.88,49.533,0.856,2,0.145,124.44,234.33,16.72,0,0,grid_instability,1
2026-01-01 10:36:00,CP_ANK_0033,374.08,750,49.88,1,404.39,49.919,0.974,0,0,8.89,12.63,2.17,0,0,normal,0
2026-01-01 04:31:00,CP_ANT_0080,317.86,500,63.57,5,408.2,50.076,0.963,1,0.936,7.1,-32.78,2.41,0,0,normal,0
2026-01-01 15:43:00,CP_IZM_0096,507.42,750,67.66,8,439.44,49.907,0.862,2,0.498,104.89,214.84,12.54,0,0,grid_instability,1
2026-01-01 10:40:00,CP_IZM_0067,268.01,500,53.6,4,406.93,50.076,0.981,0,0,9.76,17.58,1.09,0,0,normal,0
2026-01-01 06:53:00,CP_ANK_0054,467.67,1000,46.77,3,408.46,50.031,0.954,1,0.928,10.17,37.27,3.4,0,0,normal,0
2026-01-01 05:13:00,CP_ANT_0065,345.2,750,46.03,5,405.72,50.037,0.996,0,0,14.72,15.01,4.35,0,0,normal,0
2026-01-01 03:28:00,CP_BUR_0050,300.82,500,60.16,3,396.77,49.961,0.959,0,0,7.66,-8.18,1.48,0,0,normal,0
2026-01-01 08:29:00,CP_IZM_0041,353.53,750,47.14,1,409.91,50.015,0.972,0,0,2.77,6.25,1.12,1,0,normal,0
2026-01-01 00:30:00,CP_IZM_0069,299.0,500,59.8,4,399.92,50.073,0.998,0,0,5.27,0.94,3.38,0,0,normal,0
2026-01-01 13:12:00,CP_ANT_0022,1174.5,1500,78.3,5,408.06,50.083,0.716,0,0.266,49.37,255.04,11.82,0,0,power_imbalance,1
2026-01-01 01:52:00,CP_ANT_0088,433.88,750,57.85,1,399.64,49.975,0.99,0,0,10.05,32.9,3.59,0,0,normal,0
2026-01-01 06:13:00,CP_ANT_0061,218.76,500,43.75,2,404.93,50.088,0.985,0,0,3.16,-10.3,1.33,0,0,normal,0
2026-01-01 14:05:00,CP_ANK_0067,778.26,750,103.77,45,390.72,49.859,0.832,1,0.117,105.97,201.88,8.51,1,0,coordinated_attack,1
2026-01-01 11:24:00,CP_ANK_0088,625.17,1000,62.52,2,407.7,49.966,0.962,0,0,13.6,16.5,1.87,0,0,normal,0
2026-01-01 14:57:00,CP_ANK_0069,649.96,750,86.66,8,387.4,49.966,0.931,1,-0.399,45.94,33.58,6.56,0,0,dr_manipulation,1
2026-01-01 12:19:00,CP_ANK_0091,1743.4,1500,116.23,25,384.35,49.533,0.853,1,0.049,61.22,186.79,8.16,0,0,grid_overload,1
2026-01-01 02:58:00,CP_IST_0060,389.24,750,51.9,2,403.28,50.055,0.969,0,0,4.63,-14.04,4.09,0,0,normal,0
2026-01-01 02:56:00,CP_BUR_0028,311.6,750,41.55,4,405.11,50.021,0.994,0,0,12.07,8.76,3.35,0,0,normal,0
2026-01-01 07:09:00,CP_ANK_0023,312.39,750,41.65,3,395.55,50.071,0.983,0,0,4.97,-41.23,1.38,1,0,normal,0
2026-01-01 02:41:00,CP_IST_0086,515.07,1000,51.51,4,406.31,50.091,0.965,0,0,3.92,-14.04,1.83,0,0,normal,0
2026-01-01 07:04:00,CP_IZM_0058,498.57,750,66.48,1,398.75,50.038,0.995,0,0,10.78,-37.65,1.4,1,0,normal,0
2026-01-01 10:32:00,CP_IST_0087,314.71,750,41.96,2,406.19,49.925,0.997,0,0,13.22,22.89,1.96,0,0,normal,0
2026-01-01 06:20:00,CP_IST_0024,227.36,500,45.47,3,396.66,49.991,0.973,1,0.878,0.29,-45.04,2.87,0,0,normal,0
2026-01-01 14:39:00,CP_ANK_0064,893.01,1000,89.3,20,378.29,49.783,0.851,1,0.013,76.18,210.22,6.38,1,0,coordinated_attack,1
2026-01-01 11:16:00,CP_ANK_0009,945.2,1500,63.01,2,400.62,49.948,0.955,1,0.854,0.22,32.05,3.38,0,0,normal,0
2026-01-01 13:42:00,CP_ANT_0058,1524.26,1500,101.62,34,391.26,49.797,0.905,1,0.021,71.71,235.84,6.93,1,0,coordinated_attack,1
2026-01-01 10:10:00,CP_ANT_0021,970.72,1500,64.71,2,402.59,49.997,0.973,0,0,10.42,-4.46,1.11,0,0,normal,0
2026-01-01 01:02:00,CP_ANT_0074,796.99,1500,53.13,5,395.6,49.986,0.966,0,0,0.39,-27.11,3.36,0,0,normal,0
2026-01-01 00:39:00,CP_IZM_0032,685.01,1000,68.5,4,404.19,50.044,0.975,1,0.985,11.15,-2.53,1.91,0,0,normal,0
2026-01-01 08:01:00,CP_ANK_0095,653.18,1500,43.55,5,401.88,50.036,0.994,0,0,11.12,-26.7,1.25,1,0,normal,0
2026-01-01 11:51:00,CP_ANK_0043,958.11,1000,95.81,11,368.2,49.754,0.869,0,0.149,82.25,175.34,11.89,0,0,grid_overload,1
