timestamp,charge_point_id,log_type,log_size,previous_log_time,time_gap_seconds,sequence_number,log_hash,log_source,user_agent,is_encrypted,file_permission,anomaly_type,label
2025-12-04 22:42:40,CP_0004,SESSION_END,79,2025-12-04 22:41:25,75,444,MODIFIED_3863,EVSE,UnknownEditor/1.0,0,644,LOG_MODIFICATION,1
2025-12-04 22:47:15,CP_0030,STATUS_CHANGE,1539,2025-12-04 22:42:40,275,445,01a91b01b70a,CSMS,MeterService/1.5,1,644,NORMAL,0
2025-12-04 22:50:11,CP_0024,CONFIG_UPDATE,1893,2025-12-04 22:47:15,176,446,05ae5b048533,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 22:53:16,CP_0024,ROLLBACK_LOG,34538,2025-12-04 22:50:11,185,447,084f1804e4f7,UNKNOWN_SOURCE,Postman/8.0,0,644,FAKE_LOG_INJECTION,1
2025-12-04 22:54:33,CP_0037,DELETED_ENTRY,0,2025-12-04 22:53:16,53523,448,000000000000,OCPP_GATEWAY,CSMS-Monitor/2.1,0,644,LOG_DELETION,1
2025-12-04 22:56:23,CP_0010,AUTH_SUCCESS,1096,2025-12-04 22:54:33,110,449,0e6aa401ae87,CSMS,MeterService/1.5,0,644,NORMAL,0
2025-12-04 22:57:41,CP_0041,FIRMWARE_CHECK,1221,2025-12-04 22:56:23,78,450,0d0e0a0693d8,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 23:02:38,CP_0037,SESSION_START,943,2025-12-04 22:57:41,297,451,031c060c9317,CSMS,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 23:04:58,CP_0031,SESSION_END,1049,2025-12-04 23:02:38,140,452,0d707a06e160,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,NORMAL,0
2026-12-14 03:13:59,CP_0023,SESSION_START,971,2025-12-04 23:04:58,999999,453,0377360724b1,CSMS,CSMS-Monitor/2.1,1,644,TIMESTAMP_MANIPULATION,1
2025-12-04 23:11:38,CP_0050,CONNECTOR_STATUS,1949,2025-12-04 23:07:19,259,454,02c7c8079f7d,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-04 23:13:13,CP_0041,STATUS_CHANGE,991,2025-12-04 23:11:38,95,455,0ba0520b52a5,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 23:14:45,CP_0022,ENERGY_UPDATE,770,2025-12-04 23:13:13,92,456,06988e0bf95d,OCPP_GATEWAY,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-04 23:17:13,CP_0029,STATUS_CHANGE,1659,2025-12-04 23:14:45,148,457,0aeaa509dc60,AUTH_SERVICE,MeterService/1.5,1,644,NORMAL,0
2025-12-04 23:18:57,CP_0002,AUTH_SUCCESS,1618,2025-12-04 23:17:13,104,458,0547a80c1e44,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 23:19:59,CP_0007,DELETED_ENTRY,0,2025-12-04 23:18:57,72279,459,000000000000,EVSE,OCPP/1.6J-ChargePoint,0,644,LOG_DELETION,1
2025-12-04 23:20:51,CP_0007,HEARTBEAT,1393,2025-12-04 23:19:59,-547,0,0402a002dff6,AUTH_SERVICE,EVSE-Controller/3.0,1,644,LOG_SEQUENCE_ANOMALY,1
2025-12-04 23:22:05,CP_0009,FIRMWARE_CHECK,1845,2025-12-04 23:20:51,74,461,04416f01fba7,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 23:26:18,CP_0030,FIRMWARE_CHECK,2042,2025-12-04 23:22:05,253,462,05e26f0a4d77,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 23:30:21,CP_0041,CONFIG_UPDATE,1018,2025-12-04 23:26:18,243,463,09e6b70bc330,OCPP_GATEWAY,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-04 23:35:07,CP_0015,SESSION_END,1032,2025-12-04 23:30:21,286,464,0673a70760df,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 23:37:52,CP_0001,SESSION_START,1199,2025-12-04 23:35:07,165,465,0e926b0da898,CSMS,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 23:42:02,CP_0035,SESSION_START,1536,2025-12-04 23:37:52,250,466,0965930d9d0a,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 23:45:52,CP_0019,CONFIG_UPDATE,601,2025-12-04 23:42:02,230,467,0e462f01a430,OCPP_GATEWAY,CSMS-Monitor/2.1,0,644,NORMAL,0
2025-12-04 23:49:45,CP_0026,GAP_DETECTED,0,2025-12-04 23:45:52,224277,1615,BULK_DEL_532,AUTH_SERVICE,MeterService/1.5,1,644,BULK_LOG_DELETION,1
2025-12-04 23:51:57,CP_0034,CONFIG_UPDATE,1781,2025-12-04 23:49:45,132,469,0ca0f00c7ae9,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 23:55:38,CP_0013,SESSION_END,501,2025-12-04 23:51:57,221,470,03b63c0628ce,EVSE,MeterService/1.5,0,644,NORMAL,0
2025-12-04 23:59:59,CP_0013,AUTH_SUCCESS,67,2025-12-04 23:55:38,261,471,MODIFIED_5622,EVSE,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-05 00:03:53,CP_0047,SESSION_START,604,2025-12-04 23:59:59,234,472,02f81203efd3,EVSE,MeterService/1.5,1,644,NORMAL,0
2025-12-05 00:06:58,CP_0027,HEARTBEAT,1737,2025-12-05 00:03:53,185,473,0e513909800d,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-05 00:09:57,CP_0006,AUTH_SUCCESS,242,2025-12-05 00:06:58,179,474,05ca390defb3,AUTH_SERVICE,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-05 00:11:39,CP_0013,HEARTBEAT,1801,2025-12-05 00:09:57,102,475,07a1900ec725,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 00:15:35,CP_0016,HEARTBEAT,93,2025-12-05 00:11:39,236,476,MODIFIED_7375,EVSE,UnknownEditor/1.0,0,644,LOG_MODIFICATION,1
2025-12-05 00:17:06,CP_0041,GAP_DETECTED,0,2025-12-05 00:15:35,421168,3423,BULK_DEL_303,EVSE,EVSE-Controller/3.0,0,644,BULK_LOG_DELETION,1
2025-12-05 00:17:42,CP_0043,HEARTBEAT,100,2025-12-05 00:17:06,36,478,MODIFIED_3742,AUTH_SERVICE,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2022-03-22 03:13:59,CP_0016,SESSION_START,214,2025-12-05 00:17:42,-3600,479,0ad2b70e0fbd,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,TIMESTAMP_MANIPULATION,1
2025-12-05 00:24:17,CP_0049,CLEAN_HISTORY,25757,2025-12-05 00:21:14,183,480,0736d30bd6cd,UNKNOWN_SOURCE,python-requests/2.25,0,644,FAKE_LOG_INJECTION,1
2025-12-05 00:29:12,CP_0042,STATUS_CHANGE,1777,2025-12-05 00:24:17,295,481,088b9e0d41c4,CSMS,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-05 00:32:25,CP_0047,AUTH_SUCCESS,641,2025-12-05 00:29:12,193,482,02285e094a6c,AUTH_SERVICE,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-05 00:34:10,CP_0035,DELETED_ENTRY,0,2025-12-05 00:32:25,73217,483,000000000000,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,LOG_DELETION,1
2025-12-05 00:35:39,CP_0029,HEARTBEAT,1806,2025-12-05 00:34:10,89,484,05bd4d0a310b,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-05 00:40:08,CP_0025,AUTH_SUCCESS,1936,2025-12-05 00:35:39,269,485,01d34d0b710e,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-05 00:40:50,CP_0043,FIRMWARE_CHECK,1805,2025-12-05 00:40:08,42,486,07b9c9049054,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-05 00:43:45,CP_0027,STATUS_CHANGE,354,2025-12-05 00:40:50,175,487,0310e409e5a7,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 00:44:11,CP_0013,DELETED_ENTRY,0,2025-12-05 00:43:45,72520,488,000000000000,EVSE,MeterService/1.5,0,644,LOG_DELETION,1
2024-02-11 03:13:59,CP_0004,STATUS_CHANGE,580,2025-12-05 00:44:11,-7200,489,0b389c0d02eb,EVSE,OCPP/1.6J-ChargePoint,1,644,TIMESTAMP_MANIPULATION,1
2025-12-05 00:47:13,CP_0024,FIRMWARE_CHECK,1650,2025-12-05 00:46:32,41,490,082e5e0eada5,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 00:51:53,CP_0003,SESSION_END,1836,2025-12-05 00:47:13,280,491,06636b02c5d9,CSMS,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 00:54:01,CP_0035,METER_VALUE,516,2025-12-05 00:51:53,128,492,049da409f1e8,CSMS,CSMS-Monitor/2.1,0,644,NORMAL,0
2025-12-05 00:55:05,CP_0050,CONFIG_UPDATE,861,2025-12-05 00:54:01,64,493,0c515808dd8b,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 00:56:47,CP_0036,METER_VALUE,1161,2025-12-05 00:55:05,102,494,06ed130c0be0,CSMS,MeterService/1.5,1,644,NORMAL,0
2025-12-05 00:59:38,CP_0036,STATUS_CHANGE,1858,2025-12-05 00:56:47,171,495,077930081f95,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 01:04:36,CP_0035,ENERGY_UPDATE,896,2025-12-05 00:59:38,298,496,0dc6f70a5467,OCPP_GATEWAY,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-05 01:08:35,CP_0026,SESSION_START,1615,2025-12-05 01:04:36,239,497,02149a0613dd,EVSE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-05 01:08:48,CP_0020,ENERGY_UPDATE,567,2025-12-05 01:08:35,13,498,0f37a7069079,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 01:09:46,CP_0003,CONNECTOR_STATUS,856,2025-12-05 01:08:48,58,499,04060a03bd8b,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 01:11:55,CP_0017,HEARTBEAT,316,2025-12-05 01:09:46,129,500,0aa75707ec32,CSMS,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 01:13:33,CP_0032,CONFIG_UPDATE,1806,2025-12-05 01:11:55,-57,480,030d3c0b0cb1,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,0,644,LOG_SEQUENCE_ANOMALY,1
2025-12-05 01:16:34,CP_0023,METER_VALUE,981,2025-12-05 01:13:33,181,502,03745b0dda24,CSMS,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-05 01:17:11,CP_0020,FIRMWARE_CHECK,212,2025-12-05 01:16:34,37,503,06a28b0a2a2d,CSMS,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 01:18:39,CP_0004,METER_VALUE,1040,2025-12-05 01:17:11,88,504,0d92420b0c49,EVSE,CSMS-Monitor/2.1,0,644,NORMAL,0
2025-12-05 01:21:17,CP_0026,AUTH_SUCCESS,398,2025-12-05 01:18:39,158,505,06e79102d8ba,AUTH_SERVICE,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-05 01:23:41,CP_0006,METER_VALUE,1155,2025-12-05 01:21:17,144,506,087a4c0de836,CSMS,CSMS-Monitor/2.1,0,644,NORMAL,0
2025-12-05 01:28:37,CP_0013,CONNECTOR_STATUS,937,2025-12-05 01:23:41,296,507,0bf63c0aaacb,CSMS,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-05 01:29:23,CP_0018,METER_VALUE,790,2025-12-05 01:28:37,46,508,0c7b4f0abdfe,EVSE,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-05 01:33:09,CP_0024,STATUS_CHANGE,518,2025-12-05 01:29:23,226,509,06a85e0709cc,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 01:36:18,CP_0040,CONNECTOR_STATUS,1404,2025-12-05 01:33:09,189,510,03dbe50892c3,EVSE,CSMS-Monitor/2.1,1,644,NORMAL,0
2026-12-25 03:13:59,CP_0049,SESSION_END,358,2025-12-05 01:36:18,-3600,511,0d5bf3026603,CSMS,CSMS-Monitor/2.1,1,644,TIMESTAMP_MANIPULATION,1
2025-12-05 01:40:33,CP_0029,CONNECTOR_STATUS,174,2025-12-05 01:37:47,166,512,06d5fd04deba,CSMS,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-05 01:45:23,CP_0031,CONFIG_UPDATE,1622,2025-12-05 01:40:33,290,513,03c9950ca5a2,EVSE,MeterService/1.5,1,644,NORMAL,0
2025-12-05 01:47:43,CP_0011,SESSION_START,709,2025-12-05 01:45:23,140,514,04bcad0e2724,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-05 01:47:57,CP_0005,METER_VALUE,1480,2025-12-05 01:47:43,14,515,05dde90c2232,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 01:50:36,CP_0042,METER_VALUE,601,2025-12-05 01:47:57,159,516,079dfa09a99b,EVSE,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-05 01:55:18,CP_0006,AUTH_SUCCESS,535,2025-12-05 01:50:36,282,517,09894a08da89,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 01:59:59,CP_0020,STATUS_CHANGE,1131,2025-12-05 01:55:18,281,518,07d1fd0d6fa6,CSMS,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 02:03:09,CP_0023,HEARTBEAT,611,2025-12-05 01:59:59,190,519,098bc005f09f,EVSE,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-05 02:03:34,CP_0036,HEARTBEAT,589,2025-12-05 02:03:09,25,520,03f40506fe94,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-05 02:08:10,CP_0044,CONFIG_UPDATE,1915,2025-12-05 02:03:34,-7,-1,0b88c60c829f,CSMS,MeterService/1.5,1,644,LOG_SEQUENCE_ANOMALY,1
2025-12-05 02:11:08,CP_0029,FIRMWARE_CHECK,94,2025-12-05 02:08:10,178,522,MODIFIED_6062,CSMS,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-05 02:14:58,CP_0050,GAP_DETECTED,0,2025-12-05 02:11:08,182939,3623,BULK_DEL_959,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,BULK_LOG_DELETION,1
2025-12-05 02:16:22,CP_0047,SESSION_START,1695,2025-12-05 02:14:58,84,524,069ff8082688,AUTH_SERVICE,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-05 02:18:52,CP_0010,ENERGY_UPDATE,346,2025-12-05 02:16:22,150,525,03a16f047b58,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 02:21:00,CP_0015,SESSION_START,863,2025-12-05 02:18:52,128,526,02cc280c8940,AUTH_SERVICE,CSMS-Monitor/2.1,0,644,NORMAL,0
2025-12-05 02:24:21,CP_0012,METER_VALUE,1134,2025-12-05 02:21:00,-53,512,091b8003b9e0,CSMS,CSMS-Monitor/2.1,1,644,LOG_SEQUENCE_ANOMALY,1
2025-12-05 02:26:49,CP_0027,ENERGY_UPDATE,1648,2025-12-05 02:24:21,148,528,0c446e04c56e,CSMS,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 02:30:43,CP_0040,CONNECTOR_STATUS,1536,2025-12-05 02:26:49,234,529,06b96508d8ba,CSMS,MeterService/1.5,0,644,NORMAL,0
2025-12-05 02:34:07,CP_0047,STATUS_CHANGE,935,2025-12-05 02:30:43,-102,461,0b4f590d67c5,EVSE,OCPP/1.6J-ChargePoint,0,644,LOG_SEQUENCE_ANOMALY,1
2025-12-05 02:38:42,CP_0035,METER_VALUE,1633,2025-12-05 02:34:07,275,531,0227660a72f7,ADMIN_OVERRIDE,MetadataEditor/HACK,0,666,LOG_METADATA_TAMPERING,1
2025-12-05 02:42:15,CP_0020,HEARTBEAT,1072,2025-12-05 02:38:42,213,532,04308d084907,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 02:46:16,CP_0006,AUDIT_SKIP,6632,2025-12-05 02:42:15,241,533,0466f70dfc4e,UNKNOWN_SOURCE,wget/1.21,0,644,FAKE_LOG_INJECTION,1
2025-12-05 02:48:09,CP_0030,DELETED_ENTRY,0,2025-12-05 02:46:16,18563,534,000000000000,CSMS,OCPP/1.6J-ChargePoint,1,644,LOG_DELETION,1
2025-12-05 02:52:09,CP_0041,STATUS_CHANGE,302,2025-12-05 02:48:09,240,535,09e82e0cd7a3,AUTH_SERVICE,CSMS-Monitor/2.1,0,644,NORMAL,0
2027-01-03 03:13:59,CP_0050,AUTH_SUCCESS,1996,2025-12-05 02:52:09,-3600,536,06e3930a92e0,CSMS,CSMS-Monitor/2.1,1,644,TIMESTAMP_MANIPULATION,1
2025-12-05 02:56:25,CP_0020,HEARTBEAT,1623,2025-12-05 02:52:41,224,537,0dd2ef08aa7f,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-05 02:57:42,CP_0013,SESSION_START,1403,2025-12-05 02:56:25,77,538,0dc5af05935e,EVSE,MeterService/1.5,0,644,NORMAL,0
2025-12-05 03:02:07,CP_0035,SESSION_START,1373,2025-12-05 02:57:42,265,539,096bdd0554f9,CSMS,MeterService/1.5,0,644,NORMAL,0
2025-12-05 03:02:57,CP_0039,ADMIN_SILENT,8608,2025-12-05 03:02:07,50,540,0570f80a4889,UNKNOWN_SOURCE,python-requests/2.25,0,644,FAKE_LOG_INJECTION,1
2025-12-05 03:06:05,CP_0003,AUTH_SUCCESS,1876,2025-12-05 03:02:57,188,541,020b770c32a4,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 03:06:40,CP_0007,METER_VALUE,493,2025-12-05 03:06:05,35,542,041b740c4781,OCPP_GATEWAY,CSMS-Monitor/2.1,0,644,NORMAL,0
2025-12-05 03:09:54,CP_0003,SESSION_END,1701,2025-12-05 03:06:40,194,543,06508906b0e7,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-05 03:13:42,CP_0036,SESSION_END,727,2025-12-05 03:09:54,228,544,090f1703adb9,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 03:18:21,CP_0027,FIRMWARE_CHECK,557,2025-12-05 03:13:42,279,545,0ca8be04dee5,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 03:22:38,CP_0047,CONFIG_UPDATE,2040,2025-12-05 03:18:21,257,546,0e23070cd5b3,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-05 03:25:00,CP_0034,CONFIG_UPDATE,1404,2025-12-05 03:22:38,142,547,0730020399ee,AUTH_SERVICE,MeterService/1.5,0,644,NORMAL,0
2025-12-05 03:26:42,CP_0040,ENERGY_UPDATE,1579,2025-12-05 03:25:00,102,548,062c76049f6d,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 03:30:50,CP_0041,SESSION_END,1638,2025-12-05 03:26:42,248,549,0f185104d7da,AUTH_SERVICE,MeterService/1.5,1,644,NORMAL,0
2025-12-05 03:35:46,CP_0041,FIRMWARE_CHECK,69,2025-12-05 03:30:50,296,550,MODIFIED_6042,OCPP_GATEWAY,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-05 03:40:37,CP_0021,SESSION_START,361,2025-12-05 03:35:46,291,551,0c7fce06dbc0,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-05 03:42:16,CP_0013,STATUS_CHANGE,1835,2025-12-05 03:40:37,99,552,06eed00c4913,AUTH_SERVICE,MeterService/1.5,1,644,NORMAL,0
2025-12-05 03:43:35,CP_0031,AUTH_SUCCESS,1412,2025-12-05 03:42:16,79,553,08e5500a1e0b,OCPP_GATEWAY,MeterService/1.5,0,644,NORMAL,0
2025-12-05 03:44:13,CP_0034,GAP_DETECTED,0,2025-12-05 03:43:35,389122,3770,BULK_DEL_918,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,BULK_LOG_DELETION,1
2025-12-05 03:47:24,CP_0005,AUTH_SUCCESS,702,2025-12-05 03:44:13,191,555,0efa4a02064f,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-05 03:50:53,CP_0012,CONFIG_UPDATE,367,2025-12-05 03:47:24,209,556,0e0b1b0d8cef,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 03:53:22,CP_0027,SESSION_END,1145,2025-12-05 03:50:53,149,557,0554010778a1,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 03:55:01,CP_0008,DEBUG_OVERRIDE,37771,2025-12-05 03:53:22,99,558,021fcb0df874,UNKNOWN_SOURCE,wget/1.21,0,644,FAKE_LOG_INJECTION,1
2025-12-05 03:56:29,CP_0013,STATUS_CHANGE,2019,2025-12-05 03:55:01,88,559,0942ed0d3eb4,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 03:57:29,CP_0034,AUTH_SUCCESS,548,2025-12-05 03:56:29,60,560,0d1e77021c58,AUTH_SERVICE,MeterService/1.5,1,644,NORMAL,0
2025-12-05 03:57:41,CP_0020,SESSION_START,1535,2025-12-05 03:57:29,12,561,0f188a0b08d3,EVSE,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-05 03:58:43,CP_0034,GAP_DETECTED,0,2025-12-05 03:57:41,191548,2638,BULK_DEL_393,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,BULK_LOG_DELETION,1
2025-12-05 04:01:14,CP_0035,STATUS_CHANGE,1710,2025-12-05 03:58:43,151,563,08956f0c438c,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 04:02:22,CP_0001,DELETED_ENTRY,0,2025-12-05 04:01:14,39127,564,000000000000,CSMS,EVSE-Controller/3.0,1,644,LOG_DELETION,1
2025-12-05 04:04:57,CP_0037,DELETED_ENTRY,0,2025-12-05 04:02:22,20649,565,000000000000,OCPP_GATEWAY,MeterService/1.5,1,644,LOG_DELETION,1
2025-12-05 04:05:32,CP_0007,DELETED_ENTRY,0,2025-12-05 04:04:57,84381,566,000000000000,AUTH_SERVICE,CSMS-Monitor/2.1,0,644,LOG_DELETION,1
2025-12-05 04:08:44,CP_0020,STATUS_CHANGE,1802,2025-12-05 04:05:32,192,567,04b23c0ceea8,EVSE,MeterService/1.5,1,644,NORMAL,0
2025-12-05 04:09:41,CP_0045,CONNECTOR_STATUS,327,2025-12-05 04:08:44,57,568,08d0b2067dfd,AUTH_SERVICE,MeterService/1.5,1,644,NORMAL,0
2025-12-05 04:11:45,CP_0010,CONFIG_UPDATE,656,2025-12-05 04:09:41,124,569,07575007cc92,CSMS,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 04:15:47,CP_0032,SESSION_START,261,2025-12-05 04:11:45,242,570,092198035502,OCPP_GATEWAY,MeterService/1.5,0,644,NORMAL,0
2025-12-05 04:17:24,CP_0019,STATUS_CHANGE,1365,2025-12-05 04:15:47,97,571,0ab88103906e,EVSE,MeterService/1.5,1,644,NORMAL,0
2025-12-05 04:20:20,CP_0036,SESSION_END,1750,2025-12-05 04:17:24,176,572,065c190a0cc0,AUTH_SERVICE,MeterService/1.5,0,644,NORMAL,0
2025-12-05 04:22:34,CP_0036,STATUS_CHANGE,86,2025-12-05 04:20:20,134,573,MODIFIED_8132,OCPP_GATEWAY,UnknownEditor/1.0,0,644,LOG_MODIFICATION,1
2025-12-05 04:24:44,CP_0012,AUDIT_SKIP,34177,2025-12-05 04:22:34,130,574,0cea9a0ab680,UNKNOWN_SOURCE,curl/7.68.0,0,644,FAKE_LOG_INJECTION,1
2025-12-05 04:26:24,CP_0020,METER_VALUE,270,2025-12-05 04:24:44,100,575,0b191803440b,AUTH_SERVICE,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-05 04:27:05,CP_0006,ENERGY_UPDATE,1801,2025-12-05 04:26:24,41,576,03bfa00ad173,EVSE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-05 04:29:44,CP_0025,TRACE_REMOVE,27561,2025-12-05 04:27:05,159,577,08ae3104a813,UNKNOWN_SOURCE,wget/1.21,0,644,FAKE_LOG_INJECTION,1
2025-12-05 04:30:39,CP_0038,SESSION_START,1380,2025-12-05 04:29:44,55,578,09b15207fe37,CSMS,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 04:33:58,CP_0036,SESSION_START,129,2025-12-05 04:30:39,199,579,0cc7900a7c82,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 04:34:23,CP_0016,METER_VALUE,1566,2025-12-05 04:33:58,25,580,0af7ef07d58c,OCPP_GATEWAY,MeterService/1.5,0,644,NORMAL,0
2025-12-05 04:39:12,CP_0014,AUTH_SUCCESS,68,2025-12-05 04:34:23,289,581,MODIFIED_3527,AUTH_SERVICE,UnknownEditor/1.0,0,644,LOG_MODIFICATION,1
2025-12-05 04:40:30,CP_0001,SESSION_END,1455,2025-12-05 04:39:12,78,582,01c6f603d46e,AUTH_SERVICE,MeterService/1.5,1,644,NORMAL,0
2025-12-05 04:44:12,CP_0030,DELETED_ENTRY,0,2025-12-05 04:40:30,75958,583,000000000000,CSMS,MeterService/1.5,0,644,LOG_DELETION,1
2025-12-05 04:48:12,CP_0025,STATUS_CHANGE,590,2025-12-05 04:44:12,240,584,047fa008527d,EVSE,MeterService/1.5,1,644,NORMAL,0
2025-12-05 04:52:38,CP_0018,METER_VALUE,2025,2025-12-05 04:48:12,266,585,0a43b80abf5d,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2019-02-21 03:13:59,CP_0008,CONFIG_UPDATE,1114,2025-12-05 04:52:38,999999,586,0c92e602ce90,CSMS,EVSE-Controller/3.0,0,644,TIMESTAMP_MANIPULATION,1
2025-12-05 04:56:51,CP_0016,CONNECTOR_STATUS,1419,2025-12-05 04:55:56,55,587,0d64920c254a,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-05 04:59:56,CP_0035,SESSION_START,1088,2025-12-05 04:56:51,185,588,08ca5909ba7e,AUTH_SERVICE,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-05 05:03:06,CP_0019,HEARTBEAT,471,2025-12-05 04:59:56,190,589,0217520ca58d,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,NORMAL,0
2026-09-19 03:13:59,CP_0037,SESSION_START,1472,2025-12-05 05:03:06,-3600,590,0631a50e77dc,EVSE,EVSE-Controller/3.0,0,644,TIMESTAMP_MANIPULATION,1
2025-12-05 05:07:14,CP_0017,AUTH_SUCCESS,1389,2025-12-05 05:04:42,152,591,06057c05edea,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-05 05:08:53,CP_0038,AUTH_SUCCESS,1477,2025-12-05 05:07:14,99,592,08ac1d077130,CSMS,EVSE-Controller/3.0,1,644,NORMAL,0
