timestamp,charge_point_id,connector_id,command_type,source_ip,source_type,id_tag,session_token,is_authenticated,is_authorized,response_status,can_message_id,transaction_id,energy_kwh,request_interval_ms,anomaly_type,label
2026-01-17 22:36:30,CP_12345,2,Reset,192.168.1.100,CSMS,user_005,session_1e73bd1873d64575,True,True,Accepted,0x300,6237,44.95,343,NORMAL,0
2026-02-03 13:04:54,CP_12347,2,RemoteStartTransaction,0.0.0.0,UNKNOWN,STOLEN_002,,False,False,Accepted,0x200,,0.0,22,UNAUTHORIZED_REMOTE_START,1
2026-01-20 04:25:11,CP_12349,2,ChangeConfiguration,10.0.0.50,CSMS,user_004,session_8026e42e21134724,True,True,Accepted,0x301,8927,22.18,426,NORMAL,0
2026-01-10 09:24:14,CP_12346,2,GetConfiguration,192.168.1.101,CSMS,fleet_002,session_aab527600c2a4773,True,True,Accepted,0x302,9608,34.04,296,NORMAL,0
2026-01-02 20:18:23,CP_12346,2,ChangeConfiguration,192.168.1.101,CSMS,admin_001,session_bc2fcf18f58b44a9,True,True,Accepted,0x301,9054,21.57,145,NORMAL,0
2026-01-31 11:34:46,CP_12348,1,ChangeConfiguration,91.121.87.10,EXTERNAL,user_005,,True,False,Accepted,0x301,56,0.0,130,SESSIONLESS_COMMAND,1
2026-01-01 10:55:32,CP_12348,1,RemoteStopTransaction,10.0.0.50,CSMS,fleet_001,session_4908f06935c54f9e,True,True,Accepted,0x201,2293,17.09,124,NORMAL,0
2026-01-29 20:19:36,CP_12347,1,RemoteStartTransaction,192.168.1.100,CSMS,user_003,session_92d3b2ac34d946ca,True,True,Accepted,0x200,5422,5.75,258,NORMAL,0
2026-01-03 11:01:30,CP_12349,1,RemoteStartTransaction,192.168.1.101,CSMS,user_002,session_6a88b6f6123d42ac,True,True,Accepted,0x200,1384,29.51,233,NORMAL,0
2026-01-10 21:54:04,CP_12349,1,RemoteStopTransaction,192.168.1.100,CSMS,fleet_002,session_b5cc9c3afcc14458,True,True,Accepted,0x201,4356,13.36,166,NORMAL,0
2026-01-27 08:12:05,CP_12346,1,GetConfiguration,192.168.1.100,CSMS,fleet_001,session_99e988f881764aa1,True,True,Accepted,0x302,4070,26.99,136,NORMAL,0
2026-01-25 22:54:23,CP_12348,1,ChangeConfiguration,192.168.1.101,CSMS,user_003,session_42fbd287fb2e4829,True,True,Accepted,0x301,8912,13.39,197,NORMAL,0
2026-02-10 07:08:06,CP_12346,99,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x201,,77.30874722192677,10,CAN_BUS_INJECTION,1
2026-01-01 20:19:05,CP_12348,1,ChangeConfiguration,192.168.1.101,CSMS,user_001,session_d121096244fb47fd,True,True,Accepted,0x301,2543,24.02,312,NORMAL,0
2026-01-12 10:52:59,CP_12346,1,Reset,10.0.0.50,CSMS,user_004,session_dd9a785e89364b35,True,True,Accepted,0x300,8564,11.35,404,NORMAL,0
2026-01-06 07:56:00,CP_12346,2,RemoteStopTransaction,192.168.1.100,CSMS,user_004,session_b01814484de6459d,True,True,Accepted,0x201,5376,27.19,289,NORMAL,0
2026-02-06 05:13:10,CP_12345,2,RemoteStartTransaction,unknown,UNKNOWN,NULL,,False,False,Rejected,0x200,,0.0,38,UNAUTHORIZED_REMOTE_START,1
2026-02-01 11:26:39,CP_12347,1,GetConfiguration,unknown,EXTERNAL,user_005,,False,False,Rejected,0x302,,0.0,25,UNKNOWN_IP_COMMAND,1
2026-01-11 07:43:57,CP_12345,2,RemoteStartTransaction,192.168.1.101,CSMS,fleet_001,session_e431f5723d8a4cd3,True,True,Accepted,0x200,7262,34.8,395,NORMAL,0
2026-01-19 17:03:26,CP_12346,1,RemoteStopTransaction,10.0.0.50,CSMS,user_002,session_b45c4852dea24a79,True,True,Accepted,0x201,3849,33.16,254,NORMAL,0
2026-01-02 04:56:35,CP_12345,2,GetConfiguration,192.168.1.101,CSMS,fleet_002,session_44019996c0474c89,True,True,Accepted,0x302,4952,22.44,492,NORMAL,0
2026-01-29 18:37:08,CP_12349,1,RemoteStopTransaction,192.168.1.100,CSMS,fleet_002,session_d66ef739f3ae4748,True,True,Accepted,0x201,6706,7.2,104,NORMAL,0
2026-02-04 06:25:38,CP_12346,2,RemoteStartTransaction,91.121.87.10,UNKNOWN,UNKNOWN,,False,False,Accepted,0x200,,0.0,10,UNAUTHORIZED_REMOTE_START,1
2026-02-01 07:46:53,CP_12346,2,ChangeConfiguration,0.0.0.0,EXTERNAL,user_004,,False,False,Rejected,0x301,,0.0,10,UNKNOWN_IP_COMMAND,1
2026-01-25 16:30:55,CP_12349,1,RemoteStopTransaction,192.168.1.100,CSMS,fleet_002,session_8954a8ead7594dde,True,True,Accepted,0x201,9255,22.79,388,NORMAL,0
2026-02-07 03:42:45,CP_12346,1,RemoteStartTransaction,45.33.32.156,UNKNOWN,UNKNOWN,,False,False,Accepted,0x200,,0.0,30,UNAUTHORIZED_REMOTE_START,1
2026-01-23 13:23:16,CP_12346,2,ChangeConfiguration,192.168.1.100,CSMS,user_001,session_c4889a61f44246fa,True,True,Accepted,0x301,2467,9.99,329,NORMAL,0
2026-01-08 21:41:15,CP_12349,1,GetConfiguration,10.0.0.50,CSMS,user_004,session_10012f89fb7c45e1,True,True,Accepted,0x302,5351,28.68,227,NORMAL,0
2026-02-10 13:19:49,CP_12346,1,Reset,91.121.87.10,CSMS,NULL,,False,False,Rejected,0x200,,0.0,154,FAKE_ID_TAG,1
2026-02-08 19:23:56,CP_12348,2,RemoteStartTransaction,91.121.87.10,EXTERNAL,FAKE_001,,False,False,Rejected,0x200,,0.0,30,UNKNOWN_IP_COMMAND,1
2026-01-13 07:19:59,CP_12345,1,GetConfiguration,10.0.0.50,CSMS,user_002,session_0fef3db5a2914881,True,True,Accepted,0x302,7539,22.26,475,NORMAL,0
2026-01-08 13:23:47,CP_12349,1,ChangeConfiguration,192.168.1.101,CSMS,user_004,session_0c25b938c522490f,True,True,Accepted,0x301,7656,48.91,457,NORMAL,0
2026-01-19 10:06:07,CP_12346,1,Reset,10.0.0.50,CSMS,user_004,session_9d246a3cc86c4319,True,True,Accepted,0x300,6404,31.25,150,NORMAL,0
2026-01-01 11:32:49,CP_12345,1,ChangeConfiguration,10.0.0.50,CSMS,user_001,session_7f799aa974e6466a,True,True,Accepted,0x301,4329,33.62,219,NORMAL,0
2026-01-26 03:45:27,CP_12346,2,GetConfiguration,10.0.0.50,CSMS,fleet_001,session_19ad2c3d03c646aa,True,True,Accepted,0x302,7603,34.4,317,NORMAL,0
2026-02-08 12:23:38,CP_12347,2,GetConfiguration,192.168.1.100,CSMS,UNKNOWN,session_4aa0a4f69dcf4d59,True,False,Rejected,0x200,,0.0,163,FAKE_ID_TAG,1
2026-01-24 12:12:05,CP_12347,1,ChangeConfiguration,10.0.0.50,CSMS,user_003,session_b899e0919e2c4284,True,True,Accepted,0x301,3626,12.66,311,NORMAL,0
2026-01-14 08:23:47,CP_12347,2,ChangeConfiguration,192.168.1.101,CSMS,admin_001,session_438eb6b959064430,True,True,Accepted,0x301,2219,25.75,427,NORMAL,0
2026-02-07 19:14:37,CP_12347,1,RemoteStartTransaction,45.33.32.156,EXTERNAL,user_003,,False,False,Accepted,0x200,,0.0,22,UNKNOWN_IP_COMMAND,1
2026-02-06 22:02:53,CP_12347,1,RemoteStartTransaction,185.220.101.1,UNKNOWN,UNKNOWN,,False,False,Accepted,0x200,,0.0,32,UNAUTHORIZED_REMOTE_START,1
2026-01-03 16:01:39,CP_12346,1,GetConfiguration,192.168.1.100,CSMS,user_004,session_9444c73eb531407e,True,True,Accepted,0x302,5287,40.02,400,NORMAL,0
2026-02-05 19:49:34,CP_12346,1,Reset,91.121.87.10,EXTERNAL,user_004,,False,False,Accepted,0x300,,0.0,20,UNKNOWN_IP_COMMAND,1
2026-01-21 06:38:50,CP_12346,1,GetConfiguration,192.168.1.101,CSMS,user_001,session_db6b7887f380422d,True,True,Accepted,0x302,2150,7.17,274,NORMAL,0
2026-01-10 17:42:40,CP_12348,1,Reset,192.168.1.100,CSMS,user_004,session_1814091105f944fe,True,True,Accepted,0x300,7281,24.13,102,NORMAL,0
2026-01-10 07:02:56,CP_12347,1,Reset,192.168.1.100,CSMS,fleet_001,session_fab031b76d2c4c9f,True,True,Accepted,0x300,5100,22.11,336,NORMAL,0
2026-01-17 20:45:36,CP_12348,1,GetConfiguration,192.168.1.101,CSMS,fleet_002,session_edd8dc3d3eb7456b,True,True,Accepted,0x302,7343,22.93,367,NORMAL,0
2026-02-08 17:23:06,CP_12345,2,ChangeConfiguration,45.33.32.156,EXTERNAL,user_003,,False,False,Rejected,0x301,,0.0,15,UNKNOWN_IP_COMMAND,1
2026-01-06 21:02:27,CP_12345,1,RemoteStartTransaction,192.168.1.100,CSMS,fleet_001,session_9529ba21becd4cfa,True,True,Accepted,0x200,4663,25.35,422,NORMAL,0
2026-01-25 12:45:50,CP_12348,1,RemoteStopTransaction,192.168.1.101,CSMS,user_003,session_49ecc87c61664d96,True,True,Accepted,0x201,8245,45.72,309,NORMAL,0
2026-01-02 22:14:17,CP_12347,2,GetConfiguration,192.168.1.100,CSMS,user_004,session_8a657e7999fb4682,True,True,Accepted,0x302,2814,7.53,388,NORMAL,0
2026-01-07 03:47:22,CP_12347,1,GetConfiguration,192.168.1.101,CSMS,user_004,session_09e8f45d441a40c5,True,True,Accepted,0x302,9802,48.35,334,NORMAL,0
2026-01-27 16:54:08,CP_12348,2,GetConfiguration,192.168.1.100,CSMS,fleet_001,session_2d999a71e5ce4fa2,True,True,Accepted,0x302,8167,23.48,100,NORMAL,0
2026-02-01 06:01:12,CP_12345,1,Reset,91.121.87.10,EXTERNAL,user_004,,True,False,Rejected,0x300,83,0.0,147,SESSIONLESS_COMMAND,1
2026-02-03 16:58:24,CP_12349,1,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x200,,24.352271634005017,4,CAN_BUS_INJECTION,1
2026-02-10 18:25:37,CP_12347,1,RemoteStartTransaction,0.0.0.0,UNKNOWN,UNKNOWN,,False,False,Rejected,0x200,,0.0,10,UNAUTHORIZED_REMOTE_START,1
2026-01-25 07:38:50,CP_12347,1,RemoteStartTransaction,192.168.1.100,CSMS,user_002,session_a28283782ff54d98,True,True,Accepted,0x200,6117,25.72,163,NORMAL,0
2026-02-03 14:38:33,CP_12348,1,Reset,10.0.0.50,EXTERNAL,admin_001,,True,False,Rejected,0x300,75,0.0,57,SESSIONLESS_COMMAND,1
2026-01-03 07:29:11,CP_12345,2,ChangeConfiguration,10.0.0.50,CSMS,user_002,session_f778396656f74ec2,True,True,Accepted,0x301,5563,42.88,307,NORMAL,0
2026-02-05 23:02:47,CP_12345,2,ChangeConfiguration,185.220.101.1,EXTERNAL,CLONE_003,session_23ac74da004d4b9d,True,False,Rejected,0x200,,0.0,75,FAKE_ID_TAG,1
2026-02-11 04:36:08,CP_12345,1,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x201,,62.82618804466451,6,CAN_BUS_INJECTION,1
2026-01-05 20:26:57,CP_12347,1,GetConfiguration,10.0.0.50,CSMS,user_001,session_93fdc47c95c34b26,True,True,Accepted,0x302,5899,13.69,249,NORMAL,0
2026-01-01 16:05:34,CP_12345,1,RemoteStartTransaction,192.168.1.101,CSMS,user_003,session_13595dec49964d3c,True,True,Accepted,0x200,5684,16.84,300,NORMAL,0
2026-01-06 13:14:35,CP_12347,1,RemoteStopTransaction,192.168.1.101,CSMS,user_004,session_099db54e1ed74165,True,True,Accepted,0x201,5879,41.41,400,NORMAL,0
2026-01-09 22:26:52,CP_12346,1,Reset,10.0.0.50,CSMS,user_003,session_543a788fcf224b48,True,True,Accepted,0x300,1196,43.68,297,NORMAL,0
2026-01-31 15:06:59,CP_12348,2,ChangeConfiguration,45.33.32.156,EXTERNAL,UNKNOWN,,False,False,Accepted,0x301,,0.0,21,UNKNOWN_IP_COMMAND,1
2026-01-22 03:06:27,CP_12349,2,ChangeConfiguration,192.168.1.101,CSMS,user_005,session_7b19ff3bdb4e49d2,True,True,Accepted,0x301,9366,35.58,179,NORMAL,0
2026-01-03 05:38:56,CP_12346,2,ChangeConfiguration,10.0.0.50,CSMS,user_002,session_2c7c5439089748ff,True,True,Accepted,0x301,2968,25.66,121,NORMAL,0
2026-01-23 14:59:41,CP_12349,1,GetConfiguration,10.0.0.50,CSMS,user_002,session_2357a996d1d94416,True,True,Accepted,0x302,7559,27.86,486,NORMAL,0
2026-01-25 11:50:16,CP_12346,2,GetConfiguration,192.168.1.100,CSMS,user_001,session_60d6ce61426f45f5,True,True,Accepted,0x302,8313,41.91,495,NORMAL,0
2026-01-04 10:15:33,CP_12345,1,GetConfiguration,192.168.1.101,CSMS,user_001,session_655a839bd48c49ca,True,True,Accepted,0x302,5395,26.23,367,NORMAL,0
2026-01-29 01:50:54,CP_12347,2,GetConfiguration,192.168.1.100,CSMS,fleet_001,session_f9dd8e01044948e9,True,True,Accepted,0x302,3253,34.29,241,NORMAL,0
2026-02-03 01:05:49,CP_12346,99,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x999,,70.06256246706995,1,CAN_BUS_INJECTION,1
2026-01-05 21:23:41,CP_12346,1,GetConfiguration,192.168.1.100,CSMS,user_003,session_d779600430384565,True,True,Accepted,0x302,1368,36.07,339,NORMAL,0
2026-01-24 00:22:36,CP_12348,1,RemoteStartTransaction,192.168.1.101,CSMS,user_004,session_9b408f8066cb4670,True,True,Accepted,0x200,8528,48.02,412,NORMAL,0
2026-01-13 13:20:40,CP_12348,1,RemoteStartTransaction,192.168.1.100,CSMS,admin_001,session_73b06239e2a24674,True,True,Accepted,0x200,3876,37.92,268,NORMAL,0
2026-01-20 18:40:29,CP_12346,2,GetConfiguration,192.168.1.100,CSMS,user_004,session_e8e88979e703411f,True,True,Accepted,0x302,4527,47.71,262,NORMAL,0
2026-01-19 03:16:52,CP_12348,2,GetConfiguration,192.168.1.100,CSMS,user_001,session_1d5e2de1f7ff4afb,True,True,Accepted,0x302,2314,22.48,361,NORMAL,0
2026-01-09 03:23:37,CP_12348,1,RemoteStartTransaction,10.0.0.50,CSMS,user_005,session_27329581872e495a,True,True,Accepted,0x200,5555,5.54,348,NORMAL,0
2026-01-30 13:26:50,CP_12346,1,GetConfiguration,192.168.1.101,EXTERNAL,NULL,,True,False,Rejected,0x200,,0.0,96,FAKE_ID_TAG,1
2026-02-03 02:25:52,CP_12348,1,RemoteStartTransaction,unknown,UNKNOWN,UNKNOWN,,False,False,Accepted,0x200,,0.0,38,UNAUTHORIZED_REMOTE_START,1
2026-01-03 18:50:11,CP_12346,2,Reset,192.168.1.101,CSMS,admin_001,session_74ad909450c24635,True,True,Accepted,0x300,3956,9.31,365,NORMAL,0
2026-01-08 16:29:25,CP_12347,2,GetConfiguration,192.168.1.101,CSMS,fleet_002,session_a144e334c02543f8,True,True,Accepted,0x302,5757,34.64,424,NORMAL,0
2026-01-10 14:41:44,CP_12349,2,Reset,192.168.1.101,CSMS,user_005,session_26dac35db79746c3,True,True,Accepted,0x300,9767,25.93,410,NORMAL,0
2026-01-02 13:39:48,CP_12349,2,GetConfiguration,192.168.1.100,CSMS,user_002,session_c8927a43d1844ddd,True,True,Accepted,0x302,8372,35.67,393,NORMAL,0
2026-01-05 15:30:16,CP_12346,1,ChangeConfiguration,192.168.1.101,CSMS,fleet_001,session_2c7e40f670ff433a,True,True,Accepted,0x301,7688,25.33,275,NORMAL,0
2026-01-10 06:41:49,CP_12349,1,Reset,192.168.1.100,CSMS,user_003,session_9ffc384a06944e14,True,True,Accepted,0x300,4830,22.69,449,NORMAL,0
2026-01-28 17:11:00,CP_12349,2,RemoteStopTransaction,192.168.1.100,CSMS,user_001,session_a64bf543679f4d24,True,True,Accepted,0x201,9882,25.22,215,NORMAL,0
2026-01-30 20:42:36,CP_12347,2,RemoteStartTransaction,45.33.32.156,EXTERNAL,FAKE_001,,False,False,Accepted,0x200,,0.0,27,UNKNOWN_IP_COMMAND,1
2026-02-06 06:41:45,CP_12349,1,Reset,0.0.0.0,CSMS,UNKNOWN,session_95a8f9abe84c4d1e,False,False,Rejected,0x200,,0.0,147,FAKE_ID_TAG,1
2026-01-18 13:41:13,CP_12347,1,RemoteStartTransaction,192.168.1.101,CSMS,user_003,session_504f6ab4614a4859,True,True,Accepted,0x200,3263,41.96,493,NORMAL,0
2026-01-16 03:56:32,CP_12345,1,RemoteStartTransaction,192.168.1.101,CSMS,fleet_002,session_6f12c754e0114e69,True,True,Accepted,0x200,5846,38.53,407,NORMAL,0
2026-02-05 07:26:56,CP_12347,1,Reset,45.33.32.156,EXTERNAL,user_005,,False,False,Accepted,0x300,,0.0,26,UNKNOWN_IP_COMMAND,1
2026-01-15 04:04:59,CP_12346,1,Reset,10.0.0.50,CSMS,user_005,session_966999d3c4964000,True,True,Accepted,0x300,1369,31.07,110,NORMAL,0
2026-01-20 09:52:15,CP_12348,2,GetConfiguration,192.168.1.100,CSMS,user_003,session_7f46c8d1d26e4b63,True,True,Accepted,0x302,3220,35.85,336,NORMAL,0
2026-01-24 02:10:29,CP_12346,1,RemoteStopTransaction,192.168.1.101,CSMS,user_005,session_40e0009d92844ba7,True,True,Accepted,0x201,5145,26.8,295,NORMAL,0
2026-01-20 02:44:11,CP_12349,2,ChangeConfiguration,192.168.1.101,CSMS,fleet_001,session_d62d4417e8534cd8,True,True,Accepted,0x301,3790,47.44,182,NORMAL,0
2026-01-17 05:59:26,CP_12348,1,RemoteStopTransaction,192.168.1.100,CSMS,admin_001,session_e2d010f722bc4e5b,True,True,Accepted,0x201,1849,13.53,360,NORMAL,0
2026-01-16 20:28:59,CP_12349,1,RemoteStartTransaction,10.0.0.50,CSMS,admin_001,session_a27ccea32e7b4314,True,True,Accepted,0x200,1125,37.64,189,NORMAL,0
2026-01-08 08:34:04,CP_12345,1,RemoteStopTransaction,10.0.0.50,CSMS,user_005,session_82bf4abc721c4a6a,True,True,Accepted,0x201,2729,13.27,407,NORMAL,0
2026-01-24 11:42:19,CP_12345,1,ChangeConfiguration,192.168.1.101,CSMS,fleet_002,session_36ef0837edd0454d,True,True,Accepted,0x301,5402,47.52,204,NORMAL,0
2026-01-13 18:59:10,CP_12345,2,GetConfiguration,192.168.1.100,CSMS,user_003,session_1fefe5012e8d4e85,True,True,Accepted,0x302,3315,12.04,371,NORMAL,0
2026-01-11 11:06:43,CP_12345,2,RemoteStartTransaction,192.168.1.100,CSMS,user_004,session_9ebdd6305724451e,True,True,Accepted,0x200,5675,28.97,166,NORMAL,0
2026-01-27 11:46:21,CP_12345,1,Reset,10.0.0.50,CSMS,user_005,session_185d422782484de7,True,True,Accepted,0x300,5359,45.81,151,NORMAL,0
2026-01-09 18:09:25,CP_12349,2,Reset,10.0.0.50,CSMS,fleet_001,session_86706ad0f1d344ff,True,True,Accepted,0x300,6201,7.68,157,NORMAL,0
2026-02-10 22:59:13,CP_12345,1,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x201,,41.94063988318298,9,CAN_BUS_INJECTION,1
2026-01-24 05:28:38,CP_12345,2,RemoteStopTransaction,192.168.1.101,CSMS,fleet_002,session_804c76af5d954bf6,True,True,Accepted,0x201,1376,44.97,286,NORMAL,0
2026-01-31 22:03:52,CP_12347,2,RemoteStartTransaction,45.33.32.156,UNKNOWN,STOLEN_002,,False,False,Rejected,0x200,,0.0,43,UNAUTHORIZED_REMOTE_START,1
2026-01-08 14:01:13,CP_12346,2,ChangeConfiguration,10.0.0.50,CSMS,user_001,session_b25904b28b404263,True,True,Accepted,0x301,5170,36.95,141,NORMAL,0
2026-01-29 15:40:52,CP_12349,2,RemoteStopTransaction,192.168.1.100,CSMS,user_003,session_7e884e65235a434a,True,True,Accepted,0x201,2390,24.3,105,NORMAL,0
2026-01-14 21:00:39,CP_12347,1,RemoteStopTransaction,192.168.1.100,CSMS,user_005,session_d484e9b433874fdf,True,True,Accepted,0x201,4107,7.51,259,NORMAL,0
2026-02-07 10:01:27,CP_12348,2,RemoteStartTransaction,45.33.32.156,UNKNOWN,CLONE_003,,False,False,Rejected,0x200,,0.0,20,UNAUTHORIZED_REMOTE_START,1
2026-01-11 06:54:52,CP_12347,2,RemoteStopTransaction,192.168.1.101,CSMS,fleet_002,session_ac094d6c96e642dc,True,True,Accepted,0x201,6014,45.28,232,NORMAL,0
2026-01-15 05:40:30,CP_12345,1,RemoteStopTransaction,192.168.1.101,CSMS,user_005,session_7b23aae422b844fd,True,True,Accepted,0x201,8371,34.83,476,NORMAL,0
2026-01-03 17:58:52,CP_12348,2,RemoteStopTransaction,10.0.0.50,CSMS,user_001,session_7342fc2807e64705,True,True,Accepted,0x201,8320,7.64,468,NORMAL,0
2026-01-30 15:01:57,CP_12349,1,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x201,,93.02412173873313,8,CAN_BUS_INJECTION,1
2026-01-23 19:46:08,CP_12345,2,GetConfiguration,192.168.1.100,CSMS,user_005,session_e4626a946f4b474a,True,True,Accepted,0x302,7780,40.92,184,NORMAL,0
2026-01-25 13:11:11,CP_12345,1,ChangeConfiguration,192.168.1.101,CSMS,user_004,session_63f24141b5a041db,True,True,Accepted,0x301,7095,22.75,253,NORMAL,0
2026-01-21 19:22:32,CP_12346,1,RemoteStartTransaction,192.168.1.100,CSMS,user_004,session_ec343b0a8aaa4ce7,True,True,Accepted,0x200,3705,9.77,425,NORMAL,0
2026-01-08 22:13:06,CP_12346,2,RemoteStopTransaction,192.168.1.101,CSMS,user_001,session_049b706296ba4ba2,True,True,Accepted,0x201,7395,47.64,266,NORMAL,0
2026-01-27 13:21:32,CP_12347,1,RemoteStartTransaction,10.0.0.50,CSMS,user_002,session_4b6e24660be0443a,True,True,Accepted,0x200,7734,35.81,321,NORMAL,0
2026-01-22 00:19:37,CP_12345,2,RemoteStopTransaction,192.168.1.100,CSMS,user_005,session_4dcfd039da70491f,True,True,Accepted,0x201,8458,32.4,288,NORMAL,0
2026-01-18 19:15:36,CP_12348,1,RemoteStopTransaction,192.168.1.100,CSMS,user_002,session_51645f0498e64ca4,True,True,Accepted,0x201,5529,27.31,131,NORMAL,0
2026-02-07 02:31:08,CP_12345,2,RemoteStartTransaction,91.121.87.10,UNKNOWN,FAKE_001,,False,False,Accepted,0x200,,0.0,24,UNAUTHORIZED_REMOTE_START,1
2026-01-31 03:20:13,CP_12346,1,RemoteStartTransaction,0.0.0.0,UNKNOWN,UNKNOWN,,False,False,Accepted,0x200,,0.0,10,UNAUTHORIZED_REMOTE_START,1
2026-01-05 00:48:03,CP_12345,1,RemoteStartTransaction,10.0.0.50,CSMS,user_005,session_07df6c1dbf874079,True,True,Accepted,0x200,8721,14.33,279,NORMAL,0
2026-01-22 12:54:29,CP_12345,2,Reset,192.168.1.101,CSMS,user_002,session_c846d62392454750,True,True,Accepted,0x300,3991,7.29,439,NORMAL,0
2026-02-04 21:02:56,CP_12347,1,ChangeConfiguration,unknown,EXTERNAL,user_002,,True,False,Accepted,0x301,76,0.0,128,SESSIONLESS_COMMAND,1
2026-01-23 09:51:05,CP_12349,2,ChangeConfiguration,192.168.1.101,CSMS,user_001,session_5af340ff98034766,True,True,Accepted,0x301,1633,5.62,244,NORMAL,0
2026-01-02 06:50:57,CP_12348,1,GetConfiguration,10.0.0.50,CSMS,user_003,session_07914cb0f4294281,True,True,Accepted,0x302,9278,22.76,158,NORMAL,0
2026-02-10 08:28:20,CP_12347,1,ChangeConfiguration,91.121.87.10,EXTERNAL,user_004,,True,False,Rejected,0x301,83,0.0,73,SESSIONLESS_COMMAND,1
2026-01-19 21:26:47,CP_12349,1,GetConfiguration,192.168.1.101,CSMS,fleet_001,session_f451d0c98dbb4318,True,True,Accepted,0x302,8353,40.22,404,NORMAL,0
2026-01-01 23:46:56,CP_12345,2,GetConfiguration,192.168.1.100,CSMS,fleet_002,session_7703713f33854884,True,True,Accepted,0x302,1128,47.95,458,NORMAL,0
2026-01-17 04:16:02,CP_12346,1,GetConfiguration,192.168.1.100,CSMS,user_005,session_9bb7865f51894cb5,True,True,Accepted,0x302,3819,10.46,221,NORMAL,0
2026-01-17 15:59:03,CP_12349,1,GetConfiguration,10.0.0.50,CSMS,user_005,session_ffa605887600485b,True,True,Accepted,0x302,1736,16.58,371,NORMAL,0
2026-02-11 15:47:48,CP_12347,1,RemoteStopTransaction,91.121.87.10,CSMS,user_002,,True,False,Rejected,0x201,65,0.0,137,SESSIONLESS_COMMAND,1
2026-01-02 02:07:29,CP_12349,1,GetConfiguration,192.168.1.101,CSMS,user_002,session_1c2f7165dfc14042,True,True,Accepted,0x302,8889,46.3,100,NORMAL,0
2026-01-12 12:00:06,CP_12349,1,GetConfiguration,10.0.0.50,CSMS,fleet_001,session_5004ab23dd18473f,True,True,Accepted,0x302,3543,40.82,476,NORMAL,0
2026-02-09 21:21:26,CP_12349,1,RemoteStartTransaction,185.220.101.1,UNKNOWN,CLONE_003,,False,False,Accepted,0x200,,0.0,26,UNAUTHORIZED_REMOTE_START,1
2026-02-09 15:26:59,CP_12348,1,RemoteStartTransaction,unknown,UNKNOWN,NULL,,False,False,Accepted,0x200,,0.0,39,UNAUTHORIZED_REMOTE_START,1
2026-02-03 21:18:13,CP_12349,99,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x201,,14.690207483720208,7,CAN_BUS_INJECTION,1
2026-02-04 10:14:01,CP_12346,2,RemoteStartTransaction,91.121.87.10,UNKNOWN,STOLEN_002,,False,False,Rejected,0x200,,0.0,47,UNAUTHORIZED_REMOTE_START,1
2026-01-26 17:46:28,CP_12348,1,RemoteStartTransaction,192.168.1.100,CSMS,user_005,session_edba604868984351,True,True,Accepted,0x200,8036,19.88,162,NORMAL,0
2026-01-06 22:57:30,CP_12349,2,GetConfiguration,192.168.1.101,CSMS,user_003,session_c9a8a213ef2644df,True,True,Accepted,0x302,3621,21.8,233,NORMAL,0
2026-01-29 11:49:12,CP_12346,2,Reset,192.168.1.101,CSMS,user_001,session_e20a6b98ab7c4721,True,True,Accepted,0x300,3029,13.83,130,NORMAL,0
2026-01-24 20:48:07,CP_12349,2,GetConfiguration,192.168.1.101,CSMS,user_002,session_c43f741f08324805,True,True,Accepted,0x302,5960,45.55,173,NORMAL,0
2026-01-07 16:29:10,CP_12347,1,RemoteStopTransaction,10.0.0.50,CSMS,user_001,session_cf94047672734391,True,True,Accepted,0x201,7558,35.42,469,NORMAL,0
2026-01-03 04:29:39,CP_12349,2,RemoteStopTransaction,192.168.1.101,CSMS,fleet_002,session_6242e806106c494b,True,True,Accepted,0x201,4749,33.77,137,NORMAL,0
2026-01-13 10:26:00,CP_12346,2,RemoteStopTransaction,10.0.0.50,CSMS,fleet_002,session_c0726418fdc94d94,True,True,Accepted,0x201,1790,33.63,378,NORMAL,0
2026-02-04 22:27:20,CP_12346,1,Reset,91.121.87.10,EXTERNAL,CLONE_003,,False,False,Rejected,0x300,,0.0,21,UNKNOWN_IP_COMMAND,1
2026-01-17 19:31:07,CP_12345,2,Reset,192.168.1.101,CSMS,user_001,session_5086076d6f6d426b,True,True,Accepted,0x300,3324,29.66,210,NORMAL,0
2026-01-21 18:51:04,CP_12347,2,GetConfiguration,192.168.1.101,CSMS,user_004,session_4fb3224aa3dc4d1f,True,True,Accepted,0x302,1254,37.98,145,NORMAL,0
2026-01-14 09:47:44,CP_12347,2,GetConfiguration,10.0.0.50,CSMS,fleet_001,session_40f9a46dd7d84995,True,True,Accepted,0x302,3478,39.31,470,NORMAL,0
