timestamp,charge_point_id,command_type,voltage,current_amp,temperature,state_of_charge,power_kw,max_allowed_current,max_allowed_temp,max_allowed_voltage,current_deviation,temp_deviation,voltage_deviation,is_rapid_charging,command_source,anomaly_type,risk_level,label
2025-01-01T19:41:22.000Z,CP_018,RemoteStartTransaction,411.66,18.01,25.8,93.4,18.91,30.58,47.9,440.43,12.57,22.1,28.77,0,local,normal,none,0
2025-01-03T12:51:44.000Z,CP_005,UpdateFirmware,388.25,26.24,33.1,45.0,21.1,37.35,43.7,411.85,11.11,10.6,23.6,0,local,normal,none,0
2025-01-05T16:50:41.000Z,CP_015,ChangeConfiguration,414.54,76.32,30.0,108.6,18.27,32.0,55.0,440.0,-44.32,25.0,25.46,1,manipulated,battery_overcharge,critical,1
2025-01-01T07:23:32.000Z,CP_013,SetChargingProfile,419.78,22.0,20.7,89.1,19.65,33.5,42.6,442.53,11.5,21.9,22.75,1,csms,normal,none,0
2025-01-02T21:50:31.000Z,CP_003,ChangeConfiguration,411.36,21.09,25.5,25.6,8.4,31.14,41.7,442.1,10.05,16.2,30.74,1,csms,normal,none,0
2025-01-05T01:37:52.000Z,CP_001,Reset,401.15,27.45,44.1,24.6,18.41,32.49,65.0,439.63,5.04,20.9,38.48,1,local,normal,none,0
2025-01-07T03:53:12.000Z,CP_010,SetChargingProfile,393.15,28.78,147.5,29.6,12.0,32.0,55.0,440.0,3.22,-92.5,46.85,1,manipulated,temperature_limit_bypass,critical,1
2025-01-05T02:19:03.000Z,CP_007,ChangeConfiguration,528.6,16.84,40.6,84.3,8.9,32.0,55.0,440.0,15.16,14.4,-88.6,1,manipulated,voltage_spike,high,1
2025-01-08T00:41:41.000Z,CP_020,ChangeConfiguration,227.69,30.51,44.1,49.8,6.95,32.0,55.0,440.0,1.49,10.9,212.31,1,manipulated,voltage_drop,medium,1
2025-01-02T09:07:10.000Z,CP_018,UpdateFirmware,396.74,27.89,29.7,86.8,10.41,41.59,44.3,433.1,13.7,14.6,36.36,0,local,normal,none,0
2025-01-01T00:19:21.000Z,CP_009,SetChargingProfile,406.15,27.08,21.6,20.0,11.88,36.13,39.1,444.05,9.05,17.5,37.9,0,local,normal,none,0
2025-01-07T06:22:48.000Z,CP_004,ChangeConfiguration,404.55,320.69,38.3,72.3,129.74,32.0,55.0,440.0,-288.69,16.7,35.45,1,manipulated,overcurrent_attack,critical,1
2025-01-01T09:01:00.000Z,CP_002,SetChargingProfile,407.61,19.48,31.1,30.1,12.7,34.29,46.6,445.64,14.81,15.5,38.03,0,local,normal,none,0
2025-01-05T19:14:24.000Z,CP_013,SetChargingProfile,393.56,16.73,36.8,47.7,11.45,22.62,49.3,414.06,5.89,12.5,20.5,0,csms,normal,none,0
2025-01-02T06:27:25.000Z,CP_013,ChangeConfiguration,380.19,24.54,38.3,90.8,20.42,37.11,56.3,400.55,12.57,18.0,20.36,0,csms,normal,none,0
2025-01-02T13:41:20.000Z,CP_009,RemoteStartTransaction,404.22,22.33,42.2,76.4,21.11,34.81,60.0,433.23,12.48,17.8,29.01,0,csms,normal,none,0
2025-01-05T06:13:47.000Z,CP_020,UpdateFirmware,382.24,22.28,40.6,93.0,16.23,28.05,61.0,411.79,5.77,20.4,29.55,1,csms,normal,none,0
2025-01-01T22:16:28.000Z,CP_003,UpdateFirmware,397.56,31.9,39.4,30.1,19.24,42.78,54.7,431.78,10.88,15.3,34.22,0,csms,normal,none,0
2025-01-01T16:53:46.000Z,CP_005,ChangeConfiguration,392.11,75.27,26.1,102.0,14.37,32.0,55.0,440.0,-43.27,28.9,47.89,1,manipulated,battery_overcharge,critical,1
2025-01-01T00:41:45.000Z,CP_008,SetChargingProfile,397.97,20.45,41.7,74.5,9.73,29.68,55.9,422.28,9.23,14.2,24.31,0,csms,normal,none,0
2025-01-03T02:21:23.000Z,CP_009,ChangeConfiguration,570.91,30.92,23.5,64.6,17.65,32.0,55.0,440.0,1.08,31.5,-130.91,1,manipulated,voltage_spike,high,1
2025-01-01T22:16:49.000Z,CP_015,UpdateFirmware,388.58,25.79,37.3,94.9,10.32,32.15,48.4,412.03,6.36,11.1,23.45,0,local,normal,none,0
2025-01-06T01:47:44.000Z,CP_004,UpdateFirmware,391.14,16.61,23.9,49.9,16.75,24.81,34.4,423.16,8.2,10.5,32.02,0,local,normal,none,0
2025-01-02T02:15:50.000Z,CP_006,RemoteStartTransaction,436.56,76.03,84.6,15.5,33.19,32.0,55.0,440.0,-44.03,-29.6,3.44,1,manipulated,combined_attack,critical,1
2025-01-01T05:42:32.000Z,CP_020,UpdateFirmware,393.41,29.09,38.8,67.2,10.68,36.08,49.2,418.31,6.99,10.4,24.9,0,local,normal,none,0
2025-01-05T10:06:42.000Z,CP_012,Reset,400.51,23.83,42.1,50.5,15.62,33.06,63.4,436.73,9.23,21.3,36.22,0,local,normal,none,0
2025-01-01T09:57:20.000Z,CP_014,ChangeConfiguration,417.29,444.91,27.9,81.5,185.66,32.0,55.0,440.0,-412.91,27.1,22.71,1,manipulated,overcurrent_attack,critical,1
2025-01-01T03:25:55.000Z,CP_006,RemoteStartTransaction,550.53,24.11,37.2,11.0,13.27,32.0,55.0,440.0,7.89,17.8,-110.53,1,manipulated,voltage_spike,high,1
2025-01-01T04:15:06.000Z,CP_013,ChangeConfiguration,398.15,26.73,38.6,90.4,13.52,39.15,50.9,426.45,12.42,12.3,28.3,1,local,normal,none,0
2025-01-03T09:49:46.000Z,CP_010,Reset,405.06,17.88,23.3,27.2,16.49,25.41,40.2,442.17,7.53,16.9,37.11,0,local,normal,none,0
2025-01-01T23:28:33.000Z,CP_003,UpdateFirmware,416.69,17.8,40.7,86.7,10.35,28.17,53.2,453.78,10.37,12.5,37.09,0,csms,normal,none,0
2025-01-04T08:00:05.000Z,CP_001,ChangeConfiguration,419.22,28.03,44.0,52.5,11.99,36.94,59.3,441.81,8.91,15.3,22.59,1,local,normal,none,0
2025-01-01T13:31:41.000Z,CP_005,SetChargingProfile,401.63,22.9,35.3,19.0,13.85,30.49,45.8,423.04,7.59,10.5,21.41,1,csms,normal,none,0
2025-01-01T17:49:32.000Z,CP_017,RemoteStartTransaction,381.51,21.39,39.2,21.1,12.9,28.01,61.7,416.93,6.62,22.5,35.42,1,csms,normal,none,0
2025-01-02T20:46:36.000Z,CP_002,Reset,405.69,28.09,22.9,24.2,13.22,36.1,44.1,440.74,8.01,21.2,35.05,0,local,normal,none,0
2025-01-07T13:25:09.000Z,CP_016,ChangeConfiguration,408.92,53.51,25.8,106.2,11.08,32.0,55.0,440.0,-21.51,29.2,31.08,1,manipulated,battery_overcharge,critical,1
2025-01-03T03:46:58.000Z,CP_003,Reset,383.48,24.9,33.8,82.8,14.99,39.07,44.0,417.49,14.17,10.2,34.01,1,csms,normal,none,0
2025-01-01T01:20:21.000Z,CP_005,UpdateFirmware,386.03,22.13,23.8,28.2,13.46,30.44,40.8,407.28,8.31,17.0,21.25,1,csms,normal,none,0
2025-01-01T11:53:56.000Z,CP_002,Reset,419.89,22.35,32.4,89.6,21.45,36.61,55.6,440.08,14.26,23.2,20.19,0,local,normal,none,0
2025-01-04T06:36:46.000Z,CP_001,RemoteStartTransaction,413.28,19.1,40.8,88.4,14.39,28.85,51.3,436.0,9.75,10.5,22.72,1,local,normal,none,0
2025-01-01T20:00:48.000Z,CP_018,UpdateFirmware,414.12,26.52,40.0,14.5,9.57,33.82,50.5,439.32,7.3,10.5,25.2,1,csms,normal,none,0
2025-01-02T00:59:23.000Z,CP_015,RemoteStartTransaction,380.37,27.89,39.0,67.8,17.75,34.81,61.2,412.87,6.92,22.2,32.5,0,local,normal,none,0
2025-01-02T01:28:45.000Z,CP_003,UpdateFirmware,417.67,25.9,27.5,50.3,18.51,36.24,39.8,440.23,10.34,12.3,22.56,1,local,normal,none,0
2025-01-04T12:29:39.000Z,CP_010,Reset,394.16,16.08,42.3,25.8,12.58,22.09,59.7,415.85,6.01,17.4,21.69,0,local,normal,none,0
2025-01-02T06:47:15.000Z,CP_009,UpdateFirmware,388.27,19.24,26.2,62.6,9.68,25.31,50.0,421.79,6.07,23.8,33.52,0,csms,normal,none,0
2025-01-02T21:23:58.000Z,CP_007,RemoteStartTransaction,390.96,29.18,32.6,64.0,9.21,34.49,48.2,422.84,5.31,15.6,31.88,1,local,normal,none,0
2025-01-08T02:26:21.000Z,CP_009,SetChargingProfile,538.66,17.62,40.1,30.6,9.49,32.0,55.0,440.0,14.38,14.9,-98.66,1,manipulated,voltage_spike,high,1
2025-01-01T03:53:09.000Z,CP_010,Reset,388.16,24.66,29.0,48.5,16.4,36.42,47.4,412.65,11.76,18.4,24.49,1,csms,normal,none,0
2025-01-05T05:09:13.000Z,CP_017,RemoteStartTransaction,273.2,16.85,26.8,18.3,4.6,32.0,55.0,440.0,15.15,28.2,166.8,1,manipulated,voltage_drop,medium,1
2025-01-03T09:13:30.000Z,CP_003,UpdateFirmware,394.77,24.42,34.7,54.1,13.16,32.06,52.2,423.24,7.64,17.5,28.47,1,local,normal,none,0
2025-01-01T12:46:34.000Z,CP_002,UpdateFirmware,390.74,26.78,35.1,84.3,10.15,39.4,56.0,421.92,12.62,20.9,31.18,0,local,normal,none,0
2025-01-05T01:25:03.000Z,CP_005,RemoteStartTransaction,453.8,19.6,35.7,38.6,8.89,32.0,55.0,440.0,12.4,19.3,-13.8,1,manipulated,voltage_spike,high,1
2025-01-01T18:41:19.000Z,CP_014,SetChargingProfile,415.4,31.88,23.1,89.2,9.77,44.51,47.5,450.83,12.63,24.4,35.43,1,local,normal,none,0
2025-01-04T18:53:15.000Z,CP_019,UpdateFirmware,397.77,28.91,35.2,44.2,8.06,42.53,45.5,426.51,13.62,10.3,28.74,0,local,normal,none,0
2025-01-05T08:28:15.000Z,CP_012,RemoteStartTransaction,394.08,252.04,42.9,65.5,99.32,32.0,55.0,440.0,-220.04,12.1,45.92,1,manipulated,overcurrent_attack,critical,1
2025-01-04T02:02:23.000Z,CP_005,RemoteStartTransaction,381.02,63.26,40.2,110.2,18.8,32.0,55.0,440.0,-31.26,14.8,58.98,1,manipulated,battery_overcharge,critical,1
2025-01-01T17:38:39.000Z,CP_002,RemoteStartTransaction,297.83,23.69,24.0,92.6,7.06,32.0,55.0,440.0,8.31,31.0,142.17,1,manipulated,voltage_drop,medium,1
2025-01-04T10:12:58.000Z,CP_005,ChangeConfiguration,516.55,16.49,34.4,49.0,8.52,32.0,55.0,440.0,15.51,20.6,-76.55,1,manipulated,voltage_spike,high,1
2025-01-04T08:20:04.000Z,CP_008,RemoteStartTransaction,442.36,90.41,67.4,33.0,39.99,32.0,55.0,440.0,-58.41,-12.4,-2.36,1,manipulated,combined_attack,critical,1
2025-01-01T20:52:49.000Z,CP_009,SetChargingProfile,409.15,25.68,22.2,47.5,20.74,34.75,39.5,439.48,9.07,17.3,30.33,0,csms,normal,none,0
2025-01-02T21:04:05.000Z,CP_015,ChangeConfiguration,390.32,23.57,26.4,84.5,16.89,29.97,38.3,421.69,6.4,11.9,31.37,1,local,normal,none,0
2025-01-01T13:09:26.000Z,CP_007,SetChargingProfile,396.42,28.4,43.0,84.2,18.14,34.02,55.1,420.57,5.62,12.1,24.15,1,local,normal,none,0
2025-01-01T04:33:17.000Z,CP_009,SetChargingProfile,408.49,25.23,21.9,48.7,12.66,35.23,40.4,435.84,10.0,18.5,27.35,0,csms,normal,none,0
2025-01-01T02:36:11.000Z,CP_005,RemoteStartTransaction,386.23,66.44,39.1,117.3,19.11,32.0,55.0,440.0,-34.44,15.9,53.77,1,manipulated,battery_overcharge,critical,1
2025-01-02T12:53:55.000Z,CP_001,SetChargingProfile,393.73,28.87,27.6,50.1,12.25,41.27,40.8,424.66,12.4,13.2,30.93,1,csms,normal,none,0
2025-01-02T19:46:39.000Z,CP_011,RemoteStartTransaction,458.76,30.42,37.1,10.5,13.96,32.0,55.0,440.0,1.58,17.9,-18.76,1,manipulated,voltage_spike,high,1
2025-01-01T08:56:10.000Z,CP_017,SetChargingProfile,390.12,22.56,35.1,84.6,21.28,32.86,51.1,412.41,10.3,16.0,22.29,1,csms,normal,none,0
2025-01-06T16:22:11.000Z,CP_018,UpdateFirmware,403.78,29.59,31.9,20.8,7.54,39.73,44.2,426.31,10.14,12.3,22.53,1,csms,normal,none,0
2025-01-02T00:57:27.000Z,CP_012,SetChargingProfile,398.36,19.49,27.6,54.3,16.5,30.33,37.7,438.35,10.84,10.1,39.99,1,local,normal,none,0
2025-01-01T04:55:11.000Z,CP_007,ChangeConfiguration,384.28,19.07,20.8,64.5,13.07,28.97,40.2,416.09,9.9,19.4,31.81,1,csms,normal,none,0
2025-01-01T15:06:10.000Z,CP_008,SetChargingProfile,390.66,29.06,42.9,14.8,21.95,36.25,65.6,426.61,7.19,22.7,35.95,0,csms,normal,none,0
2025-01-03T09:53:26.000Z,CP_004,RemoteStartTransaction,400.46,25.88,27.1,76.7,14.67,36.97,48.8,437.09,11.09,21.7,36.63,1,local,normal,none,0
2025-01-06T20:55:49.000Z,CP_011,ChangeConfiguration,496.59,106.73,76.6,81.8,53.0,32.0,55.0,440.0,-74.73,-21.6,-56.59,1,manipulated,combined_attack,critical,1
2025-01-02T11:02:23.000Z,CP_016,UpdateFirmware,416.18,27.31,25.2,26.7,19.39,36.27,48.2,447.56,8.96,23.0,31.38,0,csms,normal,none,0
2025-01-01T12:01:00.000Z,CP_013,SetChargingProfile,460.84,68.3,57.0,93.9,31.48,32.0,55.0,440.0,-36.3,-2.0,-20.84,1,manipulated,combined_attack,critical,1
2025-01-01T02:42:13.000Z,CP_008,Reset,390.62,18.09,36.1,48.9,20.96,32.45,46.2,423.04,14.36,10.1,32.42,0,csms,normal,none,0
2025-01-02T06:54:53.000Z,CP_002,SetChargingProfile,219.42,17.0,22.4,56.2,3.73,32.0,55.0,440.0,15.0,32.6,220.58,1,manipulated,voltage_drop,medium,1
2025-01-06T22:59:30.000Z,CP_001,SetChargingProfile,481.6,21.54,31.1,49.3,10.37,32.0,55.0,440.0,10.46,23.9,-41.6,1,manipulated,voltage_spike,high,1
2025-01-06T09:59:48.000Z,CP_004,RemoteStartTransaction,216.64,20.31,34.4,60.4,4.4,32.0,55.0,440.0,11.69,20.6,223.36,1,manipulated,voltage_drop,medium,1
2025-01-02T11:29:21.000Z,CP_009,SetChargingProfile,481.84,126.05,78.1,64.8,60.74,32.0,55.0,440.0,-94.05,-23.1,-41.84,1,manipulated,combined_attack,critical,1
2025-01-06T19:15:52.000Z,CP_009,SetChargingProfile,407.25,72.74,35.4,103.7,16.69,32.0,55.0,440.0,-40.74,19.6,32.75,1,manipulated,battery_overcharge,critical,1
2025-01-05T12:24:40.000Z,CP_013,SetChargingProfile,415.72,444.17,34.9,24.7,184.65,32.0,55.0,440.0,-412.17,20.1,24.28,1,manipulated,overcurrent_attack,critical,1
2025-01-07T00:30:08.000Z,CP_015,ChangeConfiguration,412.62,20.92,32.0,30.7,15.34,28.59,50.2,433.04,7.67,18.2,20.42,0,local,normal,none,0
2025-01-06T23:14:57.000Z,CP_003,SetChargingProfile,294.63,19.39,25.4,57.7,5.71,32.0,55.0,440.0,12.61,29.6,145.37,1,manipulated,voltage_drop,medium,1
2025-01-01T10:00:14.000Z,CP_010,Reset,408.2,27.04,32.2,50.8,15.58,41.38,53.0,433.96,14.34,20.8,25.76,1,local,normal,none,0
2025-01-07T15:58:32.000Z,CP_016,ChangeConfiguration,442.77,86.23,86.5,36.8,38.18,32.0,55.0,440.0,-54.23,-31.5,-2.77,1,manipulated,combined_attack,critical,1
2025-01-02T15:22:22.000Z,CP_015,UpdateFirmware,414.97,17.4,38.2,47.8,21.89,30.44,52.5,451.08,13.04,14.3,36.11,1,csms,normal,none,0
2025-01-02T06:46:08.000Z,CP_009,ChangeConfiguration,417.62,27.21,22.0,24.2,8.9,32.85,45.2,448.59,5.64,23.2,30.97,1,csms,normal,none,0
2025-01-01T04:17:49.000Z,CP_007,SetChargingProfile,406.48,20.09,94.4,12.0,13.64,32.0,55.0,440.0,11.91,-39.4,33.52,1,manipulated,temperature_limit_bypass,critical,1
2025-01-08T07:35:30.000Z,CP_013,ChangeConfiguration,458.65,188.37,68.6,49.4,86.4,32.0,55.0,440.0,-156.37,-13.6,-18.65,1,manipulated,combined_attack,critical,1
2025-01-02T20:07:26.000Z,CP_020,UpdateFirmware,387.96,25.21,36.2,24.8,18.79,33.76,56.3,417.71,8.55,20.1,29.75,0,local,normal,none,0
2025-01-03T03:43:08.000Z,CP_009,ChangeConfiguration,396.65,19.19,101.5,35.3,20.94,32.0,55.0,440.0,12.81,-46.5,43.35,1,manipulated,temperature_limit_bypass,critical,1
2025-01-02T09:38:47.000Z,CP_004,Reset,397.35,16.29,29.9,11.1,16.97,25.89,46.0,430.5,9.6,16.1,33.15,1,local,normal,none,0
2025-01-02T10:48:27.000Z,CP_020,SetChargingProfile,401.7,28.71,39.7,16.9,20.26,41.07,50.5,440.61,12.36,10.8,38.91,0,csms,normal,none,0
2025-01-01T15:13:16.000Z,CP_003,UpdateFirmware,394.02,28.59,38.0,14.1,13.8,37.79,50.5,422.3,9.2,12.5,28.28,1,local,normal,none,0
2025-01-07T20:34:35.000Z,CP_007,SetChargingProfile,403.71,107.02,25.4,25.2,43.21,32.0,55.0,440.0,-75.02,29.6,36.29,1,manipulated,overcurrent_attack,critical,1
2025-01-01T11:16:24.000Z,CP_004,ChangeConfiguration,419.19,24.67,27.1,25.5,18.62,31.21,51.4,452.76,6.54,24.3,33.57,1,csms,normal,none,0
2025-01-02T06:06:43.000Z,CP_003,Reset,393.45,20.42,28.1,33.5,16.98,34.94,47.9,417.22,14.52,19.8,23.77,0,csms,normal,none,0
2025-01-01T08:49:11.000Z,CP_014,RemoteStartTransaction,394.98,30.26,31.2,88.0,12.91,36.06,55.7,432.47,5.8,24.5,37.49,1,csms,normal,none,0
2025-01-02T15:43:36.000Z,CP_011,SetChargingProfile,387.68,22.34,89.3,23.4,17.07,32.0,55.0,440.0,9.66,-34.3,52.32,1,manipulated,temperature_limit_bypass,critical,1
2025-01-01T01:17:18.000Z,CP_014,RemoteStartTransaction,380.75,22.63,147.8,32.7,16.15,32.0,55.0,440.0,9.37,-92.8,59.25,1,manipulated,temperature_limit_bypass,critical,1
2025-01-01T17:46:22.000Z,CP_009,UpdateFirmware,415.95,23.76,30.9,35.1,17.58,30.66,43.7,442.9,6.9,12.8,26.95,1,csms,normal,none,0
2025-01-01T06:40:14.000Z,CP_020,UpdateFirmware,390.03,28.09,39.2,67.9,9.4,34.06,58.6,410.82,5.97,19.4,20.79,0,local,normal,none,0
2025-01-06T05:00:37.000Z,CP_008,ChangeConfiguration,252.53,29.1,34.2,94.2,7.35,32.0,55.0,440.0,2.9,20.8,187.47,1,manipulated,voltage_drop,medium,1
2025-01-03T11:50:00.000Z,CP_007,ChangeConfiguration,417.18,85.0,23.6,50.4,35.46,32.0,55.0,440.0,-53.0,31.4,22.82,1,manipulated,overcurrent_attack,high,1
2025-01-05T09:22:03.000Z,CP_020,ChangeConfiguration,274.19,19.26,23.4,93.0,5.28,32.0,55.0,440.0,12.74,31.6,165.81,1,manipulated,voltage_drop,medium,1
2025-01-05T06:05:27.000Z,CP_016,ChangeConfiguration,392.02,31.75,37.1,35.5,11.03,41.03,55.6,423.04,9.28,18.5,31.02,0,local,normal,none,0
2025-01-09T08:04:16.000Z,CP_012,SetChargingProfile,211.11,31.44,23.2,29.3,6.64,32.0,55.0,440.0,0.56,31.8,228.89,1,manipulated,voltage_drop,medium,1
2025-01-02T13:18:03.000Z,CP_017,SetChargingProfile,405.56,17.23,24.8,63.4,18.56,28.22,37.3,432.01,10.99,12.5,26.45,1,local,normal,none,0
2025-01-07T18:41:22.000Z,CP_003,SetChargingProfile,533.57,17.5,26.4,84.7,9.34,32.0,55.0,440.0,14.5,28.6,-93.57,1,manipulated,voltage_spike,high,1
2025-01-04T06:28:20.000Z,CP_014,RemoteStartTransaction,395.74,72.21,39.1,107.1,21.54,32.0,55.0,440.0,-40.21,15.9,44.26,1,manipulated,battery_overcharge,critical,1
2025-01-08T21:46:07.000Z,CP_019,SetChargingProfile,439.24,76.42,65.9,74.6,33.57,32.0,55.0,440.0,-44.42,-10.9,0.76,1,manipulated,combined_attack,critical,1
2025-01-01T22:21:04.000Z,CP_012,ChangeConfiguration,416.37,28.45,23.7,77.8,11.4,34.43,48.4,440.81,5.98,24.7,24.44,0,csms,normal,none,0
2025-01-06T10:42:36.000Z,CP_020,Reset,386.56,29.15,27.9,77.0,12.93,43.79,41.6,411.96,14.64,13.7,25.4,0,local,normal,none,0
2025-01-02T15:21:28.000Z,CP_019,UpdateFirmware,386.1,25.07,40.2,91.5,9.86,33.2,62.0,420.34,8.13,21.8,34.24,1,local,normal,none,0
2025-01-03T19:14:28.000Z,CP_003,ChangeConfiguration,394.36,17.32,41.1,53.6,16.8,30.18,65.0,416.33,12.86,23.9,21.97,1,csms,normal,none,0
2025-01-09T03:06:49.000Z,CP_008,ChangeConfiguration,392.29,20.89,143.5,50.1,17.4,32.0,55.0,440.0,11.11,-88.5,47.71,1,manipulated,temperature_limit_bypass,critical,1
2025-01-05T14:44:53.000Z,CP_014,SetChargingProfile,405.52,163.25,27.0,71.5,66.2,32.0,55.0,440.0,-131.25,28.0,34.48,1,manipulated,overcurrent_attack,critical,1
2025-01-01T23:44:43.000Z,CP_011,SetChargingProfile,401.9,26.76,40.8,11.0,8.83,32.8,57.5,426.29,6.04,16.7,24.39,1,csms,normal,none,0
2025-01-01T20:54:51.000Z,CP_020,UpdateFirmware,388.29,27.05,22.2,51.0,9.93,33.61,39.6,424.16,6.56,17.4,35.87,1,csms,normal,none,0
2025-01-01T06:00:04.000Z,CP_005,ChangeConfiguration,401.82,29.35,34.6,22.6,9.26,37.43,58.1,437.74,8.08,23.5,35.92,1,csms,normal,none,0
2025-01-03T11:21:19.000Z,CP_019,SetChargingProfile,417.85,64.38,33.5,100.1,11.99,32.0,55.0,440.0,-32.38,21.5,22.15,1,manipulated,battery_overcharge,critical,1
2025-01-04T06:53:20.000Z,CP_004,RemoteStartTransaction,473.69,88.3,85.0,64.4,41.83,32.0,55.0,440.0,-56.3,-30.0,-33.69,1,manipulated,combined_attack,critical,1
2025-01-02T00:18:02.000Z,CP_011,RemoteStartTransaction,400.56,31.17,24.2,91.3,15.25,36.24,35.2,433.97,5.07,11.0,33.41,1,csms,normal,none,0
2025-01-03T15:46:56.000Z,CP_010,ChangeConfiguration,446.02,67.47,79.7,74.2,30.09,32.0,55.0,440.0,-35.47,-24.7,-6.02,1,manipulated,combined_attack,critical,1
2025-01-04T17:16:12.000Z,CP_006,Reset,381.99,25.89,35.0,22.7,21.39,32.59,53.5,402.27,6.7,18.5,20.28,1,local,normal,none,0
2025-01-04T06:27:54.000Z,CP_009,Reset,393.4,20.27,22.5,65.6,13.11,33.0,43.7,428.09,12.73,21.2,34.69,0,local,normal,none,0
2025-01-03T01:00:40.000Z,CP_009,RemoteStartTransaction,510.49,29.89,34.6,36.0,15.26,32.0,55.0,440.0,2.11,20.4,-70.49,1,manipulated,voltage_spike,high,1
2025-01-01T13:42:41.000Z,CP_017,ChangeConfiguration,394.47,21.8,24.5,28.2,21.24,31.66,37.9,417.22,9.86,13.4,22.75,1,csms,normal,none,0
2025-01-08T13:36:43.000Z,CP_010,RemoteStartTransaction,417.61,26.45,134.1,44.8,7.55,32.0,55.0,440.0,5.55,-79.1,22.39,1,manipulated,temperature_limit_bypass,critical,1
2025-01-01T12:27:00.000Z,CP_005,RemoteStartTransaction,415.29,20.83,41.9,84.5,8.76,29.43,53.1,448.58,8.6,11.2,33.29,0,local,normal,none,0
2025-01-09T05:12:09.000Z,CP_005,RemoteStartTransaction,392.34,17.61,71.5,90.3,7.98,32.0,55.0,440.0,14.39,-16.5,47.66,1,manipulated,temperature_limit_bypass,high,1
2025-01-08T12:28:57.000Z,CP_006,RemoteStartTransaction,385.95,77.63,20.8,119.2,15.25,32.0,55.0,440.0,-45.63,34.2,54.05,1,manipulated,battery_overcharge,critical,1
2025-01-04T21:32:23.000Z,CP_019,SetChargingProfile,380.7,20.15,34.5,22.4,14.13,32.08,49.9,401.76,11.93,15.4,21.06,1,local,normal,none,0
2025-01-01T00:55:51.000Z,CP_008,Reset,387.66,24.58,23.5,25.6,14.15,38.32,34.6,423.82,13.74,11.1,36.16,0,csms,normal,none,0
2025-01-01T03:53:17.000Z,CP_011,SetChargingProfile,419.34,26.02,41.1,58.5,13.09,36.97,64.1,454.37,10.95,23.0,35.03,0,local,normal,none,0
2025-01-01T13:24:44.000Z,CP_012,UpdateFirmware,399.46,30.16,30.9,26.1,7.92,35.41,55.8,424.23,5.25,24.9,24.77,0,local,normal,none,0
2025-01-01T00:58:19.000Z,CP_007,RemoteStartTransaction,417.49,31.39,22.9,95.0,14.39,38.82,42.0,441.58,7.43,19.1,24.09,1,local,normal,none,0
2025-01-05T03:43:10.000Z,CP_009,ChangeConfiguration,234.53,29.64,44.2,63.7,6.95,32.0,55.0,440.0,2.36,10.8,205.47,1,manipulated,voltage_drop,medium,1
2025-01-02T00:36:06.000Z,CP_004,RemoteStartTransaction,394.43,26.76,127.0,45.9,13.15,32.0,55.0,440.0,5.24,-72.0,45.57,1,manipulated,temperature_limit_bypass,critical,1
2025-01-03T16:50:44.000Z,CP_004,RemoteStartTransaction,415.99,53.84,24.5,115.4,19.89,32.0,55.0,440.0,-21.84,30.5,24.01,1,manipulated,battery_overcharge,critical,1
2025-01-01T01:19:22.000Z,CP_008,Reset,380.95,19.09,28.2,83.5,21.52,26.88,47.8,408.94,7.79,19.6,27.99,1,csms,normal,none,0
2025-01-03T14:28:22.000Z,CP_017,ChangeConfiguration,401.07,17.96,37.7,67.7,15.18,25.88,57.0,437.07,7.92,19.3,36.0,0,local,normal,none,0
2025-01-03T20:21:57.000Z,CP_001,ChangeConfiguration,398.75,24.2,31.7,72.4,13.55,38.81,53.7,424.53,14.61,22.0,25.78,1,local,normal,none,0
2025-01-02T01:34:11.000Z,CP_017,UpdateFirmware,385.09,31.66,40.9,74.3,21.69,41.29,61.7,413.57,9.63,20.8,28.48,0,csms,normal,none,0
2025-01-01T03:53:00.000Z,CP_001,Reset,396.5,29.48,25.8,70.1,7.53,39.54,41.4,428.86,10.06,15.6,32.36,1,local,normal,none,0
2025-01-08T23:58:28.000Z,CP_008,ChangeConfiguration,509.15,185.8,70.9,64.1,94.6,32.0,55.0,440.0,-153.8,-15.9,-69.15,1,manipulated,combined_attack,critical,1
2025-01-03T08:17:13.000Z,CP_014,SetChargingProfile,390.17,25.43,32.3,41.8,21.25,33.59,48.7,423.82,8.16,16.4,33.65,0,local,normal,none,0
2025-01-02T06:05:56.000Z,CP_020,RemoteStartTransaction,384.89,28.91,28.2,59.7,13.09,41.39,41.7,413.35,12.48,13.5,28.46,0,csms,normal,none,0
2025-01-04T03:10:39.000Z,CP_003,UpdateFirmware,412.71,17.7,32.4,77.9,10.62,30.74,48.8,448.94,13.04,16.4,36.23,1,csms,normal,none,0
2025-01-01T19:33:04.000Z,CP_015,SetChargingProfile,391.83,20.21,29.2,10.1,16.72,29.0,42.0,412.2,8.79,12.8,20.37,0,local,normal,none,0
2025-01-01T17:17:10.000Z,CP_001,ChangeConfiguration,390.34,28.86,36.5,25.0,19.85,43.5,53.8,410.74,14.64,17.3,20.4,1,local,normal,none,0
2025-01-02T23:45:30.000Z,CP_010,RemoteStartTransaction,380.84,31.47,35.1,81.5,17.07,45.88,55.5,416.62,14.41,20.4,35.78,1,local,normal,none,0
2025-01-04T16:10:57.000Z,CP_005,ChangeConfiguration,414.1,61.01,29.4,103.4,14.48,32.0,55.0,440.0,-29.01,25.6,25.9,1,manipulated,battery_overcharge,critical,1
