id,timestamp,charge_point_id,session_id,user_role,original_role,requested_action,required_role,action_allowed,ip_address,rfid_tag,auth_method,request_source,config_modified,role_changed,escalation_attempt,bypass_detected,label
475,2026-01-01T12:39:00Z,CP_044,AUTH_457095,guest,guest,Authorize,guest,1,192.168.1.35,VALID_RFID_6295,RFID,local,0,0,0,0,0
476,2026-01-01T13:48:00Z,CP_007,SES_600903,guest,guest,StatusNotification,guest,1,192.168.1.20,VALID_RFID_7551,PIN,local,0,0,0,0,0
477,2026-01-01T04:40:00Z,CP_014,SES_432018,admin,user,InjectLocalAuthList,superadmin,0,185.143.220.7,ATTACKER_TAG_806,Replay_Attack,external,0,1,1,1,1
478,2026-01-01T14:55:00Z,CP_005,TXN_737965,guest,guest,StatusNotification,guest,1,192.168.1.26,VALID_RFID_5901,Backend,remote_csms,0,0,0,0,0
479,2026-01-01T20:44:00Z,CP_047,TXN_296842,superadmin,superadmin,Authorize,guest,1,192.168.1.26,VALID_RFID_4520,Mobile_App,local,0,0,0,0,0
480,2026-01-01T22:53:00Z,CP_047,AUTH_899854,operator,operator,Authorize,guest,1,192.168.1.37,VALID_RFID_2606,RFID,local,0,0,0,0,0
481,2026-01-01T04:09:00Z,CP_028,TXN_330196,guest,guest,ChangeConfiguration,admin,0,185.143.220.16,ATTACKER_TAG_161,MITM_Attack,mitm_proxy,1,0,1,0,1
482,2026-01-01T22:54:00Z,CP_005,AUTH_143675,operator,operator,MeterValues,user,1,192.168.1.41,VALID_RFID_9971,Mobile_App,local,0,0,0,0,0
483,2026-01-01T17:59:00Z,CP_001,TXN_915462,guest,guest,Authorize,guest,1,192.168.1.45,VALID_RFID_1551,Mobile_App,local,0,0,0,0,0
484,2026-01-01T05:11:00Z,CP_048,AUTH_938131,superadmin,superadmin,ClearCache,admin,1,192.168.1.39,VALID_RFID_8075,RFID,remote_csms,0,0,0,0,0
485,2026-01-01T23:59:00Z,CP_015,SES_710278,guest,operator,RemoteStartTransaction,operator,0,185.143.220.17,ATTACKER_TAG_993,Injected_Token,mitm_proxy,0,0,1,1,1
486,2026-01-01T17:23:00Z,CP_040,TXN_875646,superadmin,guest,InjectLocalAuthList,superadmin,0,10.0.0.8,ATTACKER_TAG_849,Replay_Attack,mitm_proxy,1,1,1,1,1
487,2026-01-01T02:13:00Z,CP_035,AUTH_582708,user,user,StartTransaction,user,1,192.168.1.37,VALID_RFID_7375,Mobile_App,remote_csms,0,0,0,0,0
488,2026-01-01T17:11:00Z,CP_025,AUTH_401515,operator,operator,RemoteStopTransaction,operator,1,192.168.1.2,VALID_RFID_5604,PIN,remote_csms,0,0,0,0,0
489,2026-01-01T20:40:00Z,CP_034,SES_490310,admin,admin,RemoteStopTransaction,operator,1,192.168.1.32,VALID_RFID_7395,Mobile_App,remote_csms,0,0,0,0,0
490,2026-01-01T12:21:00Z,CP_003,AUTH_950131,guest,guest,Heartbeat,guest,1,192.168.1.17,VALID_RFID_4244,Backend,local,0,0,0,0,0
491,2026-01-01T03:26:00Z,CP_030,AUTH_367716,user,user,StopTransaction,user,1,192.168.1.7,VALID_RFID_6773,Mobile_App,remote_csms,0,0,0,0,0
492,2026-01-01T10:50:00Z,CP_030,AUTH_558963,superadmin,superadmin,Reset,admin,1,192.168.1.36,VALID_RFID_1245,Mobile_App,local,0,0,0,0,0
493,2026-01-01T17:11:00Z,CP_047,AUTH_973859,guest,operator,DisableSecurityProtocol,superadmin,0,10.0.0.19,ATTACKER_TAG_552,MITM_Attack,unknown,1,0,1,0,1
494,2026-01-01T11:00:00Z,CP_032,TXN_706053,operator,operator,SendLocalList,admin,0,10.0.0.10,ATTACKER_TAG_676,Spoofed_RFID,external,0,0,1,1,1
495,2026-01-01T09:48:00Z,CP_013,SES_488713,guest,operator,ChangeConfiguration,admin,1,185.143.220.1,ATTACKER_TAG_289,Spoofed_RFID,external,1,0,1,0,1
496,2026-01-01T03:26:00Z,CP_020,TXN_863708,guest,guest,Heartbeat,guest,1,192.168.1.6,VALID_RFID_5243,RFID,local,0,0,0,0,0
497,2026-01-01T19:41:00Z,CP_024,AUTH_248237,guest,guest,Authorize,guest,1,192.168.1.6,VALID_RFID_8848,PIN,remote_csms,0,0,0,0,0
498,2026-01-01T18:18:00Z,CP_033,TXN_669647,guest,guest,Authorize,guest,1,192.168.1.23,VALID_RFID_4801,Mobile_App,remote_csms,0,0,0,0,0
499,2026-01-01T21:55:00Z,CP_003,AUTH_983080,admin,operator,SendLocalList,admin,0,10.0.0.20,ATTACKER_TAG_832,Injected_Token,unknown,0,1,1,0,1
500,2026-01-01T16:32:00Z,CP_005,SES_229861,superadmin,superadmin,ChangeConfiguration,admin,1,192.168.1.12,VALID_RFID_4483,Backend,remote_csms,0,0,0,0,0
501,2026-01-01T22:25:00Z,CP_035,AUTH_807489,operator,operator,StatusNotification,guest,1,192.168.1.13,VALID_RFID_7345,PIN,remote_csms,0,0,0,0,0
502,2026-01-01T11:43:00Z,CP_003,AUTH_103020,operator,operator,RemoteStartTransaction,operator,1,192.168.1.37,VALID_RFID_6651,PIN,local,0,0,0,0,0
503,2026-01-01T21:33:00Z,CP_007,AUTH_249864,operator,operator,Heartbeat,guest,1,192.168.1.35,VALID_RFID_3397,PIN,local,0,0,0,0,0
504,2026-01-01T20:45:00Z,CP_005,SES_501405,admin,admin,Reset,admin,1,192.168.1.10,VALID_RFID_7734,RFID,local,0,0,0,0,0
505,2026-01-01T21:08:00Z,CP_014,TXN_640059,admin,admin,GetDiagnostics,admin,1,192.168.1.14,VALID_RFID_6331,RFID,local,0,0,0,0,0
506,2026-01-01T19:30:00Z,CP_025,AUTH_937255,guest,guest,StatusNotification,guest,1,192.168.1.30,VALID_RFID_2452,PIN,remote_csms,0,0,0,0,0
507,2026-01-01T12:07:00Z,CP_011,TXN_963773,operator,operator,StopTransaction,user,1,192.168.1.47,VALID_RFID_5345,RFID,local,0,0,0,0,0
508,2026-01-01T14:37:00Z,CP_025,TXN_500090,operator,operator,RemoteStartTransaction,operator,1,192.168.1.40,VALID_RFID_9928,Backend,remote_csms,0,0,0,0,0
509,2026-01-01T10:31:00Z,CP_018,SES_143485,guest,user,ChangeConfiguration,admin,1,185.143.220.9,ATTACKER_TAG_490,MITM_Attack,mitm_proxy,1,0,1,0,1
510,2026-01-01T05:02:00Z,CP_010,TXN_777791,operator,operator,StartTransaction,user,1,192.168.1.12,VALID_RFID_2440,Backend,remote_csms,0,0,0,0,0
511,2026-01-01T20:39:00Z,CP_039,AUTH_192530,superadmin,user,ModifyUserRoles,superadmin,0,10.0.0.20,ATTACKER_TAG_610,Spoofed_RFID,unknown,0,1,1,0,1
512,2026-01-01T11:06:00Z,CP_034,SES_556946,operator,operator,GetConfiguration,operator,1,192.168.1.26,VALID_RFID_1241,Mobile_App,local,0,0,0,0,0
513,2026-01-01T06:08:00Z,CP_029,TXN_993298,guest,guest,Authorize,guest,1,192.168.1.18,VALID_RFID_4406,Backend,remote_csms,0,0,0,0,0
514,2026-01-01T16:53:00Z,CP_002,SES_603464,operator,operator,Heartbeat,guest,1,192.168.1.49,VALID_RFID_8194,Mobile_App,remote_csms,0,0,0,0,0
515,2026-01-01T06:15:00Z,CP_034,TXN_261357,user,user,StatusNotification,guest,1,192.168.1.42,VALID_RFID_9885,RFID,local,0,0,0,0,0
516,2026-01-01T20:25:00Z,CP_028,TXN_753677,guest,user,GetDiagnostics,admin,1,185.143.220.11,ATTACKER_TAG_499,Injected_Token,mitm_proxy,0,0,1,1,1
517,2026-01-01T08:56:00Z,CP_038,TXN_569675,user,guest,SendLocalList,admin,0,10.0.0.21,ATTACKER_TAG_981,Injected_Token,unknown,1,0,1,1,1
518,2026-01-01T23:33:00Z,CP_003,SES_662417,user,user,Heartbeat,guest,1,192.168.1.49,VALID_RFID_7815,Mobile_App,remote_csms,0,0,0,0,0
519,2026-01-01T10:04:00Z,CP_040,AUTH_834672,guest,guest,ChangeConfiguration,admin,0,10.0.0.14,ATTACKER_TAG_697,Injected_Token,external,0,0,1,1,1
520,2026-01-01T21:16:00Z,CP_002,SES_852015,operator,user,UpdateFirmware,admin,0,10.0.0.5,ATTACKER_TAG_356,MITM_Attack,mitm_proxy,1,0,1,0,1
521,2026-01-01T07:17:00Z,CP_034,SES_177939,guest,guest,Heartbeat,guest,1,192.168.1.44,VALID_RFID_6280,RFID,remote_csms,0,0,0,0,0
522,2026-01-01T09:27:00Z,CP_026,AUTH_659995,admin,admin,SendLocalList,admin,1,192.168.1.31,VALID_RFID_2591,RFID,remote_csms,0,0,0,0,0
523,2026-01-01T23:29:00Z,CP_021,SES_947744,operator,operator,UpdateFirmware,admin,0,185.143.220.16,ATTACKER_TAG_581,Replay_Attack,external,0,0,1,1,1
524,2026-01-01T12:19:00Z,CP_026,SES_598996,admin,admin,Reset,admin,1,192.168.1.5,VALID_RFID_3967,PIN,local,0,0,0,0,0
525,2026-01-01T22:20:00Z,CP_010,AUTH_285311,user,user,SendLocalList,admin,1,10.0.0.17,ATTACKER_TAG_767,MITM_Attack,external,0,0,1,1,1
526,2026-01-01T03:18:00Z,CP_048,SES_432592,user,user,UpdateFirmware,admin,0,10.0.0.5,ATTACKER_TAG_658,Injected_Token,mitm_proxy,1,0,1,0,1
527,2026-01-01T23:18:00Z,CP_029,AUTH_609226,user,user,Heartbeat,guest,1,192.168.1.9,VALID_RFID_8673,Mobile_App,remote_csms,0,0,0,0,0
528,2026-01-01T10:55:00Z,CP_036,SES_422708,operator,operator,MeterValues,user,1,192.168.1.34,VALID_RFID_2291,RFID,local,0,0,0,0,0
529,2026-01-01T14:17:00Z,CP_009,AUTH_389472,operator,operator,UnlockConnector,operator,1,192.168.1.13,VALID_RFID_4108,PIN,local,0,0,0,0,0
530,2026-01-01T19:17:00Z,CP_033,AUTH_451277,superadmin,guest,ModifyUserRoles,superadmin,0,185.143.220.7,ATTACKER_TAG_818,Replay_Attack,mitm_proxy,0,1,1,1,1
531,2026-01-01T11:01:00Z,CP_025,TXN_859745,guest,user,UpdateFirmware,admin,1,185.143.220.1,ATTACKER_TAG_609,MITM_Attack,external,1,0,1,0,1
532,2026-01-01T09:08:00Z,CP_026,TXN_716229,operator,operator,MeterValues,user,1,192.168.1.22,VALID_RFID_5737,Backend,local,0,0,0,0,0
533,2026-01-01T17:11:00Z,CP_016,TXN_370044,operator,guest,UpdateFirmware,admin,1,10.0.0.19,ATTACKER_TAG_829,MITM_Attack,unknown,1,0,1,0,1
534,2026-01-01T21:14:00Z,CP_015,AUTH_265902,guest,guest,Heartbeat,guest,1,192.168.1.41,VALID_RFID_3864,PIN,remote_csms,0,0,0,0,0
535,2026-01-01T13:37:00Z,CP_003,AUTH_918072,operator,operator,ChangeAvailability,operator,1,192.168.1.27,VALID_RFID_1965,Mobile_App,local,0,0,0,0,0
536,2026-01-01T08:15:00Z,CP_049,TXN_975179,admin,admin,RemoteStopTransaction,operator,1,192.168.1.4,VALID_RFID_7161,Backend,remote_csms,0,0,0,0,0
537,2026-01-01T22:51:00Z,CP_017,AUTH_763016,admin,admin,ChangeConfiguration,admin,1,192.168.1.33,VALID_RFID_7611,Backend,local,0,0,0,0,0
538,2026-01-01T21:55:00Z,CP_009,SES_574639,superadmin,superadmin,RemoteStopTransaction,operator,1,192.168.1.43,VALID_RFID_8636,RFID,local,0,0,0,0,0
539,2026-01-01T04:59:00Z,CP_042,SES_451469,operator,operator,ChangeAvailability,operator,1,192.168.1.7,VALID_RFID_5120,Mobile_App,remote_csms,0,0,0,0,0
540,2026-01-01T11:07:00Z,CP_020,TXN_689858,superadmin,superadmin,Heartbeat,guest,1,192.168.1.25,VALID_RFID_3381,PIN,local,0,0,0,0,0
541,2026-01-01T14:32:00Z,CP_033,SES_252378,guest,guest,FactoryReset,superadmin,1,185.143.220.10,ATTACKER_TAG_253,Injected_Token,external,0,0,1,1,1
542,2026-01-01T03:34:00Z,CP_007,SES_373455,superadmin,superadmin,UpdateFirmware,admin,1,192.168.1.28,VALID_RFID_8705,Backend,remote_csms,0,0,0,0,0
543,2026-01-01T17:27:00Z,CP_028,AUTH_518592,admin,admin,UnlockConnector,operator,1,192.168.1.26,VALID_RFID_1149,RFID,remote_csms,0,0,0,0,0
544,2026-01-01T01:24:00Z,CP_001,TXN_965565,admin,admin,RemoteStartTransaction,operator,1,192.168.1.41,VALID_RFID_7763,PIN,local,0,0,0,0,0
545,2026-01-01T08:26:00Z,CP_001,TXN_361958,user,user,Heartbeat,guest,1,192.168.1.35,VALID_RFID_2484,Mobile_App,remote_csms,0,0,0,0,0
546,2026-01-01T13:26:00Z,CP_005,SES_473469,operator,operator,StatusNotification,guest,1,192.168.1.34,VALID_RFID_7229,RFID,local,0,0,0,0,0
547,2026-01-01T14:35:00Z,CP_039,AUTH_270556,operator,operator,StopTransaction,user,1,192.168.1.18,VALID_RFID_2894,PIN,remote_csms,0,0,0,0,0
548,2026-01-01T09:00:00Z,CP_016,SES_581286,guest,guest,InjectLocalAuthList,superadmin,0,185.143.220.12,ATTACKER_TAG_976,MITM_Attack,mitm_proxy,1,0,1,1,1
549,2026-01-01T22:06:00Z,CP_044,AUTH_236863,guest,guest,Authorize,guest,1,192.168.1.10,VALID_RFID_1313,PIN,remote_csms,0,0,0,0,0
550,2026-01-01T23:34:00Z,CP_021,AUTH_298712,guest,guest,Heartbeat,guest,1,192.168.1.17,VALID_RFID_8530,Mobile_App,remote_csms,0,0,0,0,0
551,2026-01-01T18:56:00Z,CP_015,AUTH_436116,user,user,Heartbeat,guest,1,192.168.1.44,VALID_RFID_4011,PIN,local,0,0,0,0,0
552,2026-01-01T05:43:00Z,CP_018,AUTH_382624,superadmin,user,ModifyUserRoles,superadmin,0,10.0.0.8,ATTACKER_TAG_560,MITM_Attack,mitm_proxy,0,1,1,0,1
553,2026-01-01T04:41:00Z,CP_043,AUTH_435664,operator,operator,RemoteStartTransaction,operator,1,192.168.1.12,VALID_RFID_5440,PIN,local,0,0,0,0,0
554,2026-01-01T17:44:00Z,CP_041,TXN_661323,user,user,DisableSecurityProtocol,superadmin,0,10.0.0.7,ATTACKER_TAG_569,MITM_Attack,external,1,0,1,0,1
555,2026-01-01T12:47:00Z,CP_025,TXN_106492,user,user,StopTransaction,user,1,192.168.1.41,VALID_RFID_8915,RFID,remote_csms,0,0,0,0,0
556,2026-01-01T02:01:00Z,CP_004,TXN_420112,admin,admin,RemoteStopTransaction,operator,1,192.168.1.48,VALID_RFID_4711,Backend,local,0,0,0,0,0
557,2026-01-01T19:13:00Z,CP_021,SES_701133,guest,user,GetDiagnostics,admin,0,185.143.220.7,ATTACKER_TAG_822,MITM_Attack,mitm_proxy,0,0,1,1,1
558,2026-01-01T14:32:00Z,CP_050,SES_672642,operator,operator,StatusNotification,guest,1,192.168.1.25,VALID_RFID_4103,Mobile_App,remote_csms,0,0,0,0,0
559,2026-01-01T02:49:00Z,CP_028,TXN_338757,admin,operator,ModifyUserRoles,superadmin,1,185.143.220.7,ATTACKER_TAG_601,Injected_Token,mitm_proxy,0,1,1,0,1
560,2026-01-01T02:27:00Z,CP_034,TXN_852914,admin,admin,UpdateFirmware,admin,1,192.168.1.26,VALID_RFID_3882,PIN,local,0,0,0,0,0
561,2026-01-01T07:00:00Z,CP_023,TXN_132821,user,user,StartTransaction,user,1,192.168.1.48,VALID_RFID_4399,RFID,local,0,0,0,0,0
562,2026-01-01T07:06:00Z,CP_028,TXN_365700,superadmin,superadmin,FactoryReset,superadmin,1,192.168.1.8,VALID_RFID_2222,Backend,remote_csms,0,0,0,0,0
563,2026-01-01T17:01:00Z,CP_048,AUTH_969749,operator,operator,RemoteStartTransaction,operator,1,192.168.1.5,VALID_RFID_9199,PIN,remote_csms,0,0,0,0,0
564,2026-01-01T19:39:00Z,CP_013,SES_407708,admin,admin,UnlockConnector,operator,1,192.168.1.37,VALID_RFID_6777,PIN,local,0,0,0,0,0
565,2026-01-01T15:48:00Z,CP_004,SES_947118,superadmin,superadmin,ChangeAvailability,operator,1,192.168.1.17,VALID_RFID_4343,PIN,remote_csms,0,0,0,0,0
566,2026-01-01T03:05:00Z,CP_024,TXN_548862,operator,operator,GetConfiguration,operator,1,192.168.1.15,VALID_RFID_6763,Backend,remote_csms,0,0,0,0,0
567,2026-01-01T15:26:00Z,CP_007,TXN_788092,operator,user,InjectLocalAuthList,superadmin,0,10.0.0.28,ATTACKER_TAG_244,MITM_Attack,external,1,0,1,1,1
568,2026-01-01T13:08:00Z,CP_029,AUTH_696355,guest,guest,Authorize,guest,1,192.168.1.2,VALID_RFID_5394,PIN,local,0,0,0,0,0
569,2026-01-01T11:02:00Z,CP_049,SES_708514,user,user,Heartbeat,guest,1,192.168.1.30,VALID_RFID_1065,Mobile_App,local,0,0,0,0,0
570,2026-01-01T00:13:00Z,CP_029,TXN_303912,superadmin,superadmin,RemoteStartTransaction,operator,1,192.168.1.23,VALID_RFID_8621,RFID,local,0,0,0,0,0
571,2026-01-01T14:12:00Z,CP_035,AUTH_921869,user,user,StopTransaction,user,1,192.168.1.16,VALID_RFID_8715,PIN,remote_csms,0,0,0,0,0
572,2026-01-01T12:17:00Z,CP_050,TXN_225576,admin,operator,DisableSecurityProtocol,superadmin,0,185.143.220.11,ATTACKER_TAG_946,Replay_Attack,mitm_proxy,0,1,1,1,1
573,2026-01-01T06:14:00Z,CP_025,TXN_236611,superadmin,operator,InjectLocalAuthList,superadmin,0,10.0.0.16,ATTACKER_TAG_698,MITM_Attack,unknown,0,1,1,1,1
574,2026-01-01T16:31:00Z,CP_050,AUTH_993151,user,user,StopTransaction,user,1,192.168.1.37,VALID_RFID_1704,PIN,local,0,0,0,0,0
575,2026-01-01T09:26:00Z,CP_005,TXN_526625,admin,admin,ChangeAvailability,operator,1,192.168.1.29,VALID_RFID_3644,RFID,local,0,0,0,0,0
576,2026-01-01T23:23:00Z,CP_033,AUTH_508294,guest,operator,UnlockConnector,operator,0,10.0.0.17,ATTACKER_TAG_370,Spoofed_RFID,external,0,0,1,1,1
577,2026-01-01T02:58:00Z,CP_010,SES_442880,admin,admin,StatusNotification,guest,1,192.168.1.46,VALID_RFID_9770,PIN,local,0,0,0,0,0
578,2026-01-01T14:44:00Z,CP_042,SES_178092,admin,operator,FactoryReset,superadmin,0,10.0.0.25,ATTACKER_TAG_848,Spoofed_RFID,external,1,1,1,1,1
579,2026-01-01T23:32:00Z,CP_036,SES_880846,admin,user,ModifyUserRoles,superadmin,1,10.0.0.5,ATTACKER_TAG_688,Spoofed_RFID,unknown,0,1,1,0,1
580,2026-01-01T23:44:00Z,CP_021,TXN_376469,user,user,Authorize,guest,1,192.168.1.15,VALID_RFID_2135,Backend,remote_csms,0,0,0,0,0
581,2026-01-01T04:57:00Z,CP_010,SES_338497,admin,admin,RemoteStopTransaction,operator,1,192.168.1.38,VALID_RFID_4118,PIN,local,0,0,0,0,0
582,2026-01-01T19:55:00Z,CP_034,AUTH_545817,superadmin,guest,FactoryReset,superadmin,0,10.0.0.5,ATTACKER_TAG_312,MITM_Attack,mitm_proxy,1,1,1,1,1
583,2026-01-01T13:06:00Z,CP_033,TXN_637214,user,user,MeterValues,user,1,192.168.1.39,VALID_RFID_4696,Mobile_App,remote_csms,0,0,0,0,0
584,2026-01-01T01:12:00Z,CP_019,SES_602583,operator,operator,ClearCache,admin,0,185.143.220.6,ATTACKER_TAG_606,MITM_Attack,mitm_proxy,1,0,1,0,1
585,2026-01-01T15:11:00Z,CP_022,TXN_134572,operator,operator,Authorize,guest,1,192.168.1.23,VALID_RFID_1020,Mobile_App,remote_csms,0,0,0,0,0
586,2026-01-01T01:38:00Z,CP_045,SES_540626,user,user,StatusNotification,guest,1,192.168.1.49,VALID_RFID_3129,Backend,remote_csms,0,0,0,0,0
587,2026-01-01T06:34:00Z,CP_030,AUTH_127605,operator,operator,StatusNotification,guest,1,192.168.1.13,VALID_RFID_2474,Mobile_App,remote_csms,0,0,0,0,0
588,2026-01-01T09:57:00Z,CP_039,TXN_779082,user,user,Authorize,guest,1,192.168.1.19,VALID_RFID_9376,RFID,local,0,0,0,0,0
589,2026-01-01T06:22:00Z,CP_033,SES_581838,guest,guest,RemoteStartTransaction,operator,0,10.0.0.17,ATTACKER_TAG_789,MITM_Attack,unknown,0,0,1,1,1
590,2026-01-01T23:11:00Z,CP_035,TXN_928670,superadmin,superadmin,GetDiagnostics,admin,1,192.168.1.10,VALID_RFID_8664,Mobile_App,local,0,0,0,0,0
591,2026-01-01T02:53:00Z,CP_024,TXN_838304,admin,operator,ChangeConfiguration,admin,1,185.143.220.1,ATTACKER_TAG_300,MITM_Attack,unknown,0,1,1,0,1
592,2026-01-01T02:54:00Z,CP_022,TXN_597310,operator,operator,RemoteStartTransaction,operator,1,192.168.1.16,VALID_RFID_2191,Backend,local,0,0,0,0,0
593,2026-01-01T09:02:00Z,CP_006,AUTH_626569,guest,guest,Authorize,guest,1,192.168.1.31,VALID_RFID_8297,PIN,local,0,0,0,0,0
594,2026-01-01T14:11:00Z,CP_036,SES_741794,superadmin,superadmin,DeleteAllLogs,superadmin,1,192.168.1.14,VALID_RFID_9868,Backend,local,0,0,0,0,0
595,2026-01-01T02:50:00Z,CP_023,SES_360938,superadmin,superadmin,ChangeAvailability,operator,1,192.168.1.21,VALID_RFID_4113,Mobile_App,remote_csms,0,0,0,0,0
596,2026-01-01T02:24:00Z,CP_011,TXN_502800,admin,operator,ModifyUserRoles,superadmin,0,10.0.0.18,ATTACKER_TAG_695,MITM_Attack,unknown,1,1,1,1,1
597,2026-01-01T21:48:00Z,CP_034,AUTH_367957,superadmin,user,ModifyUserRoles,superadmin,0,185.143.220.10,ATTACKER_TAG_125,MITM_Attack,unknown,0,1,1,1,1
598,2026-01-01T15:26:00Z,CP_015,TXN_359017,user,operator,SendLocalList,admin,0,10.0.0.26,ATTACKER_TAG_553,Spoofed_RFID,unknown,1,0,1,1,1
599,2026-01-01T03:35:00Z,CP_031,TXN_235691,superadmin,superadmin,FactoryReset,superadmin,1,192.168.1.37,VALID_RFID_3345,PIN,local,0,0,0,0,0
600,2026-01-01T19:47:00Z,CP_037,TXN_535699,admin,admin,GetDiagnostics,admin,1,192.168.1.26,VALID_RFID_7351,PIN,local,0,0,0,0,0
601,2026-01-01T02:44:00Z,CP_009,AUTH_276215,operator,operator,MeterValues,user,1,192.168.1.23,VALID_RFID_9698,RFID,local,0,0,0,0,0
602,2026-01-01T00:11:00Z,CP_030,TXN_251768,guest,guest,StatusNotification,guest,1,192.168.1.48,VALID_RFID_7207,PIN,local,0,0,0,0,0
603,2026-01-01T06:45:00Z,CP_004,SES_806066,guest,guest,UpdateFirmware,admin,0,10.0.0.7,ATTACKER_TAG_278,MITM_Attack,unknown,1,0,1,0,1
604,2026-01-01T00:49:00Z,CP_048,TXN_974684,superadmin,operator,ModifyUserRoles,superadmin,0,10.0.0.25,ATTACKER_TAG_281,Injected_Token,mitm_proxy,0,1,1,0,1
605,2026-01-01T03:01:00Z,CP_031,TXN_614744,guest,user,GetDiagnostics,admin,1,10.0.0.12,ATTACKER_TAG_198,MITM_Attack,mitm_proxy,0,0,1,1,1
606,2026-01-01T11:47:00Z,CP_045,AUTH_684716,admin,admin,RemoteStartTransaction,operator,1,192.168.1.8,VALID_RFID_3812,PIN,remote_csms,0,0,0,0,0
607,2026-01-01T15:05:00Z,CP_026,SES_538485,operator,operator,Authorize,guest,1,192.168.1.3,VALID_RFID_7900,RFID,local,0,0,0,0,0
608,2026-01-01T20:24:00Z,CP_034,AUTH_656695,admin,operator,InjectLocalAuthList,superadmin,1,185.143.220.5,ATTACKER_TAG_617,MITM_Attack,mitm_proxy,0,1,1,1,1
609,2026-01-01T08:54:00Z,CP_026,AUTH_847130,guest,guest,Authorize,guest,1,192.168.1.24,VALID_RFID_2780,Backend,remote_csms,0,0,0,0,0
610,2026-01-01T23:34:00Z,CP_042,SES_996357,superadmin,superadmin,MeterValues,user,1,192.168.1.29,VALID_RFID_4147,PIN,remote_csms,0,0,0,0,0
611,2026-01-01T08:39:00Z,CP_017,TXN_952711,user,user,ChangeConfiguration,admin,0,10.0.0.27,ATTACKER_TAG_739,Injected_Token,unknown,1,0,1,0,1
612,2026-01-01T01:59:00Z,CP_028,SES_733096,guest,guest,Authorize,guest,1,192.168.1.42,VALID_RFID_7914,PIN,remote_csms,0,0,0,0,0
613,2026-01-01T04:42:00Z,CP_015,TXN_636266,superadmin,superadmin,RemoteStartTransaction,operator,1,192.168.1.26,VALID_RFID_1810,Backend,remote_csms,0,0,0,0,0
614,2026-01-01T22:32:00Z,CP_006,TXN_243177,operator,operator,StopTransaction,user,1,192.168.1.34,VALID_RFID_7417,Mobile_App,local,0,0,0,0,0
615,2026-01-01T15:01:00Z,CP_042,TXN_125631,admin,admin,Heartbeat,guest,1,192.168.1.14,VALID_RFID_6120,PIN,remote_csms,0,0,0,0,0
616,2026-01-01T09:05:00Z,CP_048,AUTH_523033,admin,admin,UpdateFirmware,admin,1,192.168.1.30,VALID_RFID_8846,PIN,remote_csms,0,0,0,0,0
617,2026-01-01T12:16:00Z,CP_025,AUTH_653086,guest,guest,Authorize,guest,1,192.168.1.20,VALID_RFID_7884,RFID,remote_csms,0,0,0,0,0
618,2026-01-01T12:14:00Z,CP_028,SES_986867,operator,user,ChangeConfiguration,admin,1,10.0.0.24,ATTACKER_TAG_233,MITM_Attack,unknown,1,0,1,0,1
619,2026-01-01T01:53:00Z,CP_033,AUTH_140678,operator,operator,UnlockConnector,operator,1,192.168.1.14,VALID_RFID_1053,PIN,remote_csms,0,0,0,0,0
620,2026-01-01T15:06:00Z,CP_011,AUTH_150706,guest,guest,Authorize,guest,1,192.168.1.31,VALID_RFID_5568,PIN,remote_csms,0,0,0,0,0
621,2026-01-01T07:12:00Z,CP_002,TXN_885374,superadmin,superadmin,DisableSecurityProtocol,superadmin,1,192.168.1.26,VALID_RFID_4331,Backend,local,0,0,0,0,0
622,2026-01-01T05:33:00Z,CP_026,SES_602305,operator,operator,StopTransaction,user,1,192.168.1.46,VALID_RFID_6629,RFID,local,0,0,0,0,0
623,2026-01-01T07:37:00Z,CP_014,SES_683669,operator,user,ChangeConfiguration,admin,1,185.143.220.2,ATTACKER_TAG_910,Spoofed_RFID,external,1,0,1,0,1
624,2026-01-01T01:43:00Z,CP_031,TXN_346358,guest,guest,DisableSecurityProtocol,superadmin,0,185.143.220.14,ATTACKER_TAG_563,MITM_Attack,mitm_proxy,1,0,1,0,1
625,2026-01-01T04:13:00Z,CP_050,TXN_636071,admin,admin,RemoteStartTransaction,operator,1,192.168.1.23,VALID_RFID_2097,Backend,remote_csms,0,0,0,0,0
626,2026-01-01T23:26:00Z,CP_032,SES_951586,user,user,StartTransaction,user,1,192.168.1.15,VALID_RFID_4907,Backend,local,0,0,0,0,0
627,2026-01-01T09:43:00Z,CP_037,TXN_930183,user,guest,UpdateFirmware,admin,0,10.0.0.19,ATTACKER_TAG_671,Replay_Attack,unknown,1,0,1,0,1
628,2026-01-01T07:37:00Z,CP_031,AUTH_334011,superadmin,operator,DisableSecurityProtocol,superadmin,0,185.143.220.5,ATTACKER_TAG_639,Replay_Attack,mitm_proxy,0,1,1,1,1
629,2026-01-01T13:40:00Z,CP_006,SES_973782,guest,guest,InjectLocalAuthList,superadmin,0,10.0.0.27,ATTACKER_TAG_313,MITM_Attack,unknown,0,0,1,1,1
630,2026-01-01T18:17:00Z,CP_006,SES_893864,superadmin,guest,ModifyUserRoles,superadmin,0,185.143.220.1,ATTACKER_TAG_866,Spoofed_RFID,unknown,0,1,1,1,1
631,2026-01-01T23:04:00Z,CP_017,AUTH_980484,guest,guest,UnlockConnector,operator,0,185.143.220.11,ATTACKER_TAG_344,MITM_Attack,external,0,0,1,1,1
