timestamp,charge_point_id,protocol,encryption_type,tls_version,cipher_suite,is_encrypted,cipher_strength,key_size,certificate_status,certificate_days_remaining,handshake_completed,message_integrity_check,session_key_rotation,forward_secrecy,anomaly_type,label
2025-12-04 17:57:08,CP-024,CAN-BUS,NONE,TLS 1.0,TLS_RSA_WITH_RC4_128_SHA,1,40,112,valid,169,1,1,1,0,weak_cipher,1
2025-12-04 12:49:08,CP-037,OCPP 2.0.1,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,verified,141,1,1,1,1,none,0
2025-12-04 08:14:08,CP-008,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,521,valid,208,1,1,1,1,none,0
2025-12-04 09:37:08,CP-017,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,384,valid,263,1,1,1,1,none,0
2025-12-04 04:14:08,CP-001,ISO 15118,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,384,valid,159,1,1,1,1,none,0
2025-12-04 17:30:08,CP-018,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,revoked,-7,1,1,1,1,certificate_error,1
2025-12-04 09:07:08,CP-042,ISO 15118,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,valid,97,1,1,1,1,none,0
2025-12-04 14:39:08,CP-023,ISO 15118,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,256,valid,148,1,1,1,1,none,0
2025-12-04 06:21:08,CP-041,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,verified,211,1,1,1,1,none,0
2025-12-04 19:44:08,CP-034,OCPP 1.6,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,invalid_chain,348,1,0,1,1,man_in_the_middle,1
2025-12-04 04:01:08,CP-041,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,384,valid,304,1,1,1,1,none,0
2025-12-04 20:00:08,CP-038,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,128,valid,241,1,1,0,0,key_management_issue,1
2025-12-04 15:36:08,CP-018,OCPP 2.0,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,self_signed,123,1,0,1,1,man_in_the_middle,1
2025-12-04 06:02:08,CP-015,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,valid,49,1,1,1,1,none,0
2025-12-04 08:17:08,CP-050,ISO 15118,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,384,valid,266,1,1,1,1,none,0
2025-12-04 10:27:08,CP-002,CAN-BUS,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,valid,314,1,1,1,1,none,0
2025-12-04 16:08:08,CP-016,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,0,256,256,valid,294,0,0,1,1,encryption_bypass,1
2025-12-04 04:49:08,CP-044,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,521,verified,295,1,1,1,1,none,0
2025-12-04 17:11:08,CP-010,OCPP 1.6,NONE,NONE,NONE,0,0,0,valid,317,0,0,1,0,plaintext_communication,1
2025-12-04 07:41:08,CP-027,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,256,verified,41,1,1,1,1,none,0
2025-12-04 03:59:08,CP-020,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,256,valid,217,1,1,1,1,none,0
2025-12-04 14:22:08,CP-042,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,521,valid,257,1,1,1,1,none,0
2025-12-04 16:47:08,CP-016,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,invalid_chain,253,1,0,1,1,man_in_the_middle,1
2025-12-04 19:31:08,CP-043,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,128,valid,218,1,1,0,0,key_management_issue,1
2025-12-04 15:55:08,CP-003,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,not_trusted,-15,1,1,1,1,certificate_error,1
2025-12-04 11:41:08,CP-017,OCPP 2.0.1,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,valid,65,1,1,1,1,none,0
2025-12-04 05:14:08,CP-033,ISO 15118,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,verified,215,1,1,1,1,none,0
2025-12-04 10:24:08,CP-007,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,256,valid,249,1,1,1,1,none,0
2025-12-04 13:52:08,CP-005,ISO 15118,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,verified,101,1,1,1,1,none,0
2025-12-04 15:24:08,CP-019,OCPP 2.0.1,NONE,NONE,NONE,0,0,0,valid,130,0,0,1,0,plaintext_communication,1
2025-12-04 11:13:08,CP-017,ISO 15118,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,valid,180,1,1,1,1,none,0
2025-12-04 05:49:08,CP-008,ISO 15118,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,384,valid,196,1,1,1,1,none,0
2025-12-04 11:35:08,CP-028,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,valid,79,1,1,1,1,none,0
2025-12-04 05:28:08,CP-001,OCPP 2.0,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,verified,317,1,1,1,1,none,0
2025-12-04 12:51:08,CP-041,ISO 15118,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,valid,187,1,1,1,1,none,0
2025-12-04 07:15:08,CP-041,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,256,valid,56,1,1,1,1,none,0
2025-12-04 14:10:08,CP-043,ISO 15118,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,verified,269,1,1,1,1,none,0
2025-12-04 08:09:08,CP-019,OCPP 2.0.1,AES-128-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,521,valid,322,1,1,1,1,none,0
2025-12-04 08:15:08,CP-022,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,521,valid,340,1,1,1,1,none,0
2025-12-04 16:41:08,CP-049,OCPP 2.0,NONE,TLS 1.1,TLS_RSA_EXPORT_WITH_RC4_40_MD5,1,56,112,valid,235,1,1,1,0,weak_cipher,1
2025-12-04 17:16:08,CP-022,OCPP 2.0,DES,TLS 1.1,NONE,1,64,128,valid,139,1,1,1,0,weak_cipher,1
2025-12-04 17:04:08,CP-038,ISO 15118,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,0,256,256,valid,38,0,0,1,1,encryption_bypass,1
2025-12-04 08:59:08,CP-049,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,521,verified,218,1,1,1,1,none,0
2025-12-04 03:57:08,CP-023,OCPP 1.6,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,521,valid,197,1,1,1,1,none,0
2025-12-04 13:45:08,CP-009,ISO 15118,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,verified,141,1,1,1,1,none,0
2025-12-04 09:04:08,CP-018,ISO 15118,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,verified,313,1,1,1,1,none,0
2025-12-04 13:07:08,CP-013,CAN-BUS,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,valid,127,1,1,1,1,none,0
2025-12-04 12:33:08,CP-040,ISO 15118,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,valid,355,1,1,1,1,none,0
2025-12-04 13:50:08,CP-038,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,384,valid,129,1,1,1,1,none,0
2025-12-04 06:23:08,CP-009,CAN-BUS,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,117,1,1,1,1,none,0
2025-12-04 19:10:08,CP-043,OCPP 2.0,NONE,NONE,NONE,0,0,0,valid,197,0,0,1,0,plaintext_communication,1
2025-12-04 14:59:08,CP-039,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,verified,248,1,1,1,1,none,0
2025-12-04 16:03:08,CP-035,OCPP 2.0,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,64,valid,252,1,1,0,0,key_management_issue,1
2025-12-04 09:00:08,CP-043,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,256,verified,273,1,1,1,1,none,0
2025-12-04 09:29:08,CP-042,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,valid,77,1,1,1,1,none,0
2025-12-04 17:32:08,CP-003,OCPP 2.0.1,NONE,NONE,NONE,0,0,0,valid,107,0,0,1,0,plaintext_communication,1
2025-12-04 11:11:08,CP-014,ISO 15118,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,verified,356,1,1,1,1,none,0
2025-12-04 13:46:08,CP-039,OCPP 2.0.1,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,verified,349,1,1,1,1,none,0
2025-12-04 04:22:08,CP-031,OCPP 2.0.1,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,256,valid,201,1,1,1,1,none,0
2025-12-04 03:46:08,CP-015,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,valid,103,1,1,1,1,none,0
2025-12-04 10:58:08,CP-023,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,384,verified,312,1,1,1,1,none,0
2025-12-04 09:03:08,CP-023,OCPP 1.6,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,verified,278,1,1,1,1,none,0
2025-12-04 06:57:08,CP-011,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,valid,132,1,1,1,1,none,0
2025-12-04 07:09:08,CP-048,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,521,verified,143,1,1,1,1,none,0
2025-12-04 17:01:08,CP-018,OCPP 2.0,3DES,TLS 1.0,NULL,1,112,256,valid,138,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 12:30:08,CP-035,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,256,verified,329,1,1,1,1,none,0
2025-12-04 07:31:08,CP-044,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,521,verified,112,1,1,1,1,none,0
2025-12-04 07:48:08,CP-033,ISO 15118,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,verified,169,1,1,1,1,none,0
2025-12-04 19:57:08,CP-009,CAN-BUS,NONE,NONE,NONE,0,0,0,valid,187,0,0,1,0,plaintext_communication,1
2025-12-04 10:56:08,CP-006,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,verified,52,1,1,1,1,none,0
2025-12-04 04:10:08,CP-013,OCPP 1.6,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,verified,49,1,1,1,1,none,0
2025-12-04 14:08:08,CP-035,OCPP 1.6,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,384,valid,280,1,1,1,1,none,0
2025-12-04 19:05:08,CP-008,CAN-BUS,MD5,TLS 1.1,TLS_RSA_WITH_NULL_SHA,1,64,112,valid,220,1,1,1,0,weak_cipher,1
2025-12-04 17:29:08,CP-039,ISO 15118,NONE,NONE,NONE,0,0,0,valid,138,0,0,1,0,plaintext_communication,1
2025-12-04 19:18:08,CP-041,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,expired,-15,1,1,1,1,certificate_error,1
2025-12-04 12:03:08,CP-039,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,521,valid,251,1,1,1,1,none,0
2025-12-04 04:59:08,CP-005,CAN-BUS,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,valid,277,1,1,1,1,none,0
2025-12-04 09:48:08,CP-029,OCPP 1.6,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,valid,281,1,1,1,1,none,0
2025-12-04 13:00:08,CP-013,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,verified,197,1,1,1,1,none,0
2025-12-04 12:29:08,CP-010,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,384,valid,95,1,1,1,1,none,0
2025-12-04 14:01:08,CP-005,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,384,valid,30,1,1,1,1,none,0
2025-12-04 09:18:08,CP-005,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,256,valid,158,1,1,1,1,none,0
2025-12-04 14:57:08,CP-035,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,valid,240,1,1,1,1,none,0
2025-12-04 04:40:08,CP-018,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,TLS_AES_256_GCM_SHA384,1,256,521,verified,178,1,1,1,1,none,0
2025-12-04 12:09:08,CP-028,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,384,valid,44,1,1,1,1,none,0
2025-12-04 19:24:08,CP-010,OCPP 1.6,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,0,256,256,valid,279,0,0,1,1,encryption_bypass,1
2025-12-04 10:34:08,CP-026,ISO 15118,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,384,verified,173,1,1,1,1,none,0
2025-12-04 16:52:08,CP-009,CAN-BUS,NONE,NONE,NONE,0,0,0,valid,40,0,0,1,0,plaintext_communication,1
2025-12-04 04:08:08,CP-001,OCPP 1.6,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,384,verified,260,1,1,1,1,none,0
2025-12-04 18:06:08,CP-002,CAN-BUS,NONE,NONE,NONE,0,0,0,valid,303,0,0,1,0,plaintext_communication,1
2025-12-04 17:02:08,CP-049,CAN-BUS,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,invalid_chain,309,1,0,1,1,man_in_the_middle,1
2025-12-04 17:47:08,CP-031,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,0,256,256,valid,231,1,0,1,1,encryption_bypass,1
2025-12-04 16:02:08,CP-029,ISO 15118,NONE,NONE,NONE,0,0,0,valid,221,0,0,1,0,plaintext_communication,1
2025-12-04 06:35:08,CP-028,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,384,verified,148,1,1,1,1,none,0
2025-12-04 06:49:08,CP-021,ISO 15118,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,384,verified,180,1,1,1,1,none,0
2025-12-04 14:24:08,CP-027,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,256,valid,45,1,1,1,1,none,0
2025-12-04 19:52:08,CP-014,OCPP 1.6,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,not_trusted,71,1,0,1,1,man_in_the_middle,1
2025-12-04 03:34:08,CP-017,CAN-BUS,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,verified,71,1,1,1,1,none,0
2025-12-04 11:21:08,CP-027,ISO 15118,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,verified,314,1,1,1,1,none,0
2025-12-04 03:30:08,CP-043,OCPP 2.0.1,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,521,verified,262,1,1,1,1,none,0
2025-12-04 10:33:08,CP-039,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,verified,151,1,1,1,1,none,0
2025-12-04 16:11:08,CP-034,CAN-BUS,AES-128-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,self_signed,-1,1,1,1,1,certificate_error,1
2025-12-04 12:14:08,CP-033,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,334,1,1,1,1,none,0
2025-12-04 19:02:08,CP-045,ISO 15118,NONE,NONE,NONE,0,0,0,valid,251,0,0,1,0,plaintext_communication,1
2025-12-04 10:13:08,CP-017,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,521,verified,112,1,1,1,1,none,0
2025-12-04 09:10:08,CP-021,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,384,verified,212,1,1,1,1,none,0
2025-12-04 07:56:08,CP-033,ISO 15118,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,521,verified,271,1,1,1,1,none,0
2025-12-04 05:07:08,CP-031,OCPP 2.0.1,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,384,verified,320,1,1,1,1,none,0
2025-12-04 13:23:08,CP-018,OCPP 2.0,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,verified,251,1,1,1,1,none,0
2025-12-04 15:33:08,CP-049,ISO 15118,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,expired,-15,1,1,1,1,certificate_error,1
2025-12-04 13:02:08,CP-034,OCPP 2.0,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,verified,199,1,1,1,1,none,0
2025-12-04 09:19:08,CP-010,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,valid,68,1,1,1,1,none,0
2025-12-04 19:38:08,CP-042,OCPP 1.6,SHA1,SSL 3.0,TLS_RSA_EXPORT_WITH_RC4_40_MD5,1,112,256,valid,289,1,1,1,0,downgrade_attack,1
2025-12-04 05:54:08,CP-005,ISO 15118,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,384,valid,271,1,1,1,1,none,0
2025-12-04 11:01:08,CP-024,ISO 15118,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,verified,293,1,1,1,1,none,0
2025-12-04 13:51:08,CP-043,CAN-BUS,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,valid,288,1,1,1,1,none,0
2025-12-04 14:38:08,CP-040,ISO 15118,AES-128-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,256,valid,266,1,1,1,1,none,0
2025-12-04 18:12:08,CP-036,OCPP 1.6,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,0,256,256,valid,196,1,0,1,1,encryption_bypass,1
2025-12-04 10:38:08,CP-043,OCPP 1.6,ChaCha20-Poly1305,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,521,valid,137,1,1,1,1,none,0
2025-12-04 06:52:08,CP-010,OCPP 2.0.1,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,521,verified,268,1,1,1,1,none,0
2025-12-04 05:09:08,CP-025,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,256,256,valid,364,1,1,1,1,none,0
2025-12-04 16:32:08,CP-029,ISO 15118,NONE,NONE,NONE,0,0,0,valid,302,0,0,1,0,plaintext_communication,1
2025-12-04 18:42:08,CP-028,OCPP 1.6,3DES,SSL 3.0,TLS_RSA_EXPORT_WITH_RC4_40_MD5,1,112,256,valid,45,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 09:50:08,CP-027,OCPP 1.6,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,256,valid,358,1,1,1,1,none,0
2025-12-04 10:59:08,CP-017,OCPP 1.6,AES-256-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,verified,269,1,1,1,1,none,0
2025-12-04 07:21:08,CP-033,ISO 15118,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,384,valid,244,1,1,1,1,none,0
2025-12-04 08:13:08,CP-032,OCPP 2.0,AES-256-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,valid,363,1,1,1,1,none,0
2025-12-04 07:18:08,CP-043,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,384,384,verified,312,1,1,1,1,none,0
2025-12-04 06:53:08,CP-018,OCPP 2.0.1,AES-128-GCM,TLS 1.3,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,verified,260,1,1,1,1,none,0
2025-12-04 19:25:08,CP-047,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,128,valid,197,1,1,0,0,key_management_issue,1
2025-12-04 05:24:08,CP-016,OCPP 1.6,AES-128-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,521,verified,71,1,1,1,1,none,0
2025-12-04 07:47:08,CP-041,ISO 15118,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,256,256,verified,109,1,1,1,1,none,0
2025-12-04 15:06:08,CP-020,OCPP 2.0.1,3DES,TLS 1.0,TLS_RSA_EXPORT_WITH_RC4_40_MD5,1,56,256,valid,59,1,1,1,0,downgrade_attack,1
2025-12-04 08:46:08,CP-030,OCPP 2.0.1,AES-128-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,384,verified,327,1,1,1,1,none,0
2025-12-04 14:04:08,CP-025,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,384,verified,84,1,1,1,1,none,0
2025-12-04 07:27:08,CP-048,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,521,valid,359,1,1,1,1,none,0
2025-12-04 17:45:08,CP-021,OCPP 1.6,3DES,TLS 1.1,NULL,1,56,256,valid,31,1,1,1,0,ssl_tls_vulnerability,1
2025-12-04 15:45:08,CP-022,CAN-BUS,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,expired,-15,1,1,1,1,certificate_error,1
2025-12-04 19:51:08,CP-013,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,0,256,256,valid,112,0,0,1,1,encryption_bypass,1
2025-12-04 11:56:08,CP-025,ISO 15118,AES-256-GCM,TLS 1.3,TLS_AES_128_GCM_SHA256,1,256,256,valid,203,1,1,1,1,none,0
2025-12-04 19:56:08,CP-001,OCPP 2.0,AES-128-GCM,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,256,expired,-15,1,1,1,1,certificate_error,1
2025-12-04 10:57:08,CP-032,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,384,256,verified,349,1,1,1,1,none,0
2025-12-04 04:44:08,CP-023,OCPP 2.0.1,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,256,521,verified,139,1,1,1,1,none,0
2025-12-04 09:42:08,CP-001,OCPP 2.0.1,AES-256-GCM,TLS 1.2,TLS_AES_128_GCM_SHA256,1,256,256,valid,31,1,1,1,1,none,0
2025-12-04 15:56:08,CP-050,OCPP 1.6,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,0,256,256,valid,182,0,0,1,1,encryption_bypass,1
2025-12-04 08:54:08,CP-048,OCPP 1.6,AES-256-GCM,TLS 1.2,ECDHE-RSA-AES256-GCM-SHA384,1,384,256,valid,233,1,1,1,1,none,0
2025-12-04 12:43:08,CP-038,CAN-BUS,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,256,valid,177,1,1,1,1,none,0
2025-12-04 14:16:08,CP-008,OCPP 2.0,ChaCha20-Poly1305,TLS 1.3,ECDHE-RSA-AES256-GCM-SHA384,1,384,521,valid,200,1,1,1,1,none,0
2025-12-04 10:41:08,CP-025,OCPP 2.0,AES-256-GCM,TLS 1.2,TLS_AES_256_GCM_SHA384,1,384,384,verified,317,1,1,1,1,none,0
2025-12-04 04:39:08,CP-029,ISO 15118,ChaCha20-Poly1305,TLS 1.2,ECDHE-RSA-AES128-GCM-SHA256,1,384,256,valid,35,1,1,1,1,none,0
2025-12-04 07:39:08,CP-046,ISO 15118,AES-256-GCM,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,1,384,384,verified,103,1,1,1,1,none,0
2025-12-04 11:46:08,CP-039,OCPP 1.6,ChaCha20-Poly1305,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,1,256,384,valid,139,1,1,1,1,none,0
2025-12-04 09:15:08,CP-035,ISO 15118,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,384,verified,200,1,1,1,1,none,0
2025-12-04 18:48:08,CP-016,OCPP 2.0,NONE,SSL 2.0,TLS_RSA_WITH_RC4_128_SHA,1,56,256,valid,320,1,1,1,0,downgrade_attack,1
2025-12-04 12:23:08,CP-010,OCPP 1.6,AES-256-GCM,TLS 1.3,TLS_AES_256_GCM_SHA384,1,384,384,verified,218,1,1,1,1,none,0
2025-12-04 07:01:08,CP-006,OCPP 2.0,ChaCha20-Poly1305,TLS 1.2,TLS_AES_128_GCM_SHA256,1,384,256,valid,242,1,1,1,1,none,0
2025-12-04 14:50:08,CP-030,ISO 15118,ChaCha20-Poly1305,TLS 1.3,TLS_AES_256_GCM_SHA384,1,256,256,verified,73,1,1,1,1,none,0
